Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,Wind_speed,Wind_speed_reci,Source_Location_X,Source_Location_Y,Log
0.0013234,-5.756617739,0.00061767,-6.418486983,0.011433,0.00038783,3.16E-06,16,0.0625,100,100,-2.172469189
1.31E-20,-39.76545741,3.66E-05,-8.873037829,0,0.00054511,0.0036557,12,0.083333333,300,300,-1.898940645
0.007123,-4.294674111,0.0022964,-5.277904924,0,0.0011434,1.11E-07,15,0.066666667,286,86,-1.831355223
0.00088022,-6.110817536,0.00027537,-7.120166751,0.0018746,0.00014749,5.10E-07,19,0.052631579,70,70,-2.358922687
6.00E-05,-8.443697499,0.0014697,-5.665542612,1.18E-11,0.0018908,0.00018901,10,0.1,180,180,-1.97118483
0.00017478,-7.51501653,8.16E-05,-8.176619682,0.00151,5.12E-05,4.17E-07,8,0.125,100,100,-3.653705718
4.29E-20,-38.73508542,0.00012001,-7.841565129,0,0.0017871,0.011985,7,0.142857143,300,300,-1.851428191
6.01E-13,-24.44225106,0.00013242,-7.756092833,0,0.00067797,0.00096073,11,0.090909091,274,257,-2.146624283
0.0019248,-5.43122878,0.00060218,-6.440547345,0.0040993,0.00032253,1.12E-06,16,0.0625,70,70,-2.168392545
1.27E-05,-9.792392558,0.00031152,-7.013028132,2.50E-12,0.00040076,4.01E-05,14,0.071428571,180,180,-2.352675722
0.0023935,-5.241933136,0.0011171,-5.903815896,0.020678,0.00070144,5.71E-06,15,0.066666667,100,100,-1.97118483
3.94E-21,-40.80900756,1.10E-05,-9.91721463,0,0.00016435,0.0011022,6,0.166666667,300,300,-3.021687069
3.65E-15,-28.87541427,6.51E-06,-10.37283802,5.16E-70,0.00013658,0.0025397,11,0.090909091,153,367,-2.109640469
0.0027427,-5.123643387,0.00085805,-6.132974809,0.0058412,0.00045957,1.59E-06,19,0.052631579,70,70,-1.865344858
1.07E-05,-9.941232445,0.00026322,-7.15936223,2.11E-12,0.00033863,3.39E-05,13,0.076923077,180,180,-2.490206272
0.0020183,-5.39002856,0.000942,-6.051898194,0.017436,0.00059148,4.81E-06,17,0.058823529,100,100,-1.936516522
7.11E-21,-40.2962608,1.99E-05,-9.402293847,0,0.00029665,0.0019894,11,0.090909091,300,300,-2.238733875
2.67E-06,-11.14697748,0.0053531,-4.542789287,0,0.0069873,0.00011641,6,0.166666667,307,171,-1.944927618
0.0047011,-4.655601021,0.0014707,-5.664951815,0.010012,0.00078773,2.73E-06,12,0.083333333,70,70,-2.030458291
0.0087231,-4.118658298,0.2137,-1.340390956,1.72E-09,0.27492,0.027482,1,1,180,180,-1.808604883
0.0026486,-5.153967251,0.0012362,-5.815822521,0.022882,0.00077622,6.31E-06,17,0.058823529,100,100,-1.818470818
1.35E-19,-37.73933246,0.00037746,-6.846258129,0,0.0056209,0.037696,4,0.25,300,300,-1.839831707
1.48E-12,-23.65947657,6.88E-06,-10.32482312,1.10E-32,9.74E-05,0.0014465,13,0.076923077,86,369,-2.138973658
0.0050276,-4.597278565,0.0015729,-5.606597775,0.010707,0.00084243,2.92E-06,13,0.076923077,70,70,-1.931777021
2.65E-05,-9.153508252,0.0006489,-6.375644452,5.21E-12,0.00083481,8.34E-05,17,0.058823529,180,180,-1.865344858
0.00099877,-6.001069022,0.00046616,-6.66292999,0.0086286,0.0002927,2.38E-06,20,0.05,100,100,-2.100869228
1.19E-20,-39.84890608,3.34E-05,-8.952507066,0,0.00049671,0.0033311,9,0.111111111,300,300,-2.189176276
1.10E-18,-35.91721463,1.43E-05,-9.689327925,0,0.0002596,0.0029756,14,0.071428571,257,323,-1.923614456
0.013368,-3.747867126,0.0041821,-4.757211174,0.02847,0.0022399,7.75E-06,6,0.166666667,70,70,-2.17866337
2.37E-05,-9.250503308,0.00057949,-6.473908108,4.65E-12,0.00074551,7.45E-05,17,0.058823529,180,180,-1.914459694
0.024098,-3.236038,0.011248,-3.897849385,0.20819,0.0070623,5.75E-05,5,0.2,100,100,-1.92245042
2.31E-21,-41.27277604,6.47E-06,-10.37819144,0,9.64E-05,0.00064663,15,0.066666667,300,300,-2.457411073
0.078079,-2.214931515,0.016854,-3.546594021,0,0.0070912,1.23E-08,5,0.2,367,77,-2.006048213
0.12178,-1.828848061,0.038099,-2.838172847,0.25936,0.020406,7.06E-05,3,0.333333333,70,70,-1.821195654
2.27E-05,-9.287948286,0.00055708,-6.508164866,4.47E-12,0.00071668,7.16E-05,16,0.0625,180,180,-1.984263126
0.0038286,-4.83392001,0.001787,-5.495750895,0.033076,0.001122,9.13E-06,12,0.083333333,100,100,-1.960982678
6.26E-21,-40.40685133,1.75E-05,-9.513923903,0,0.00026114,0.0017513,18,0.055555556,300,300,-1.866333377
1.32E-10,-19.75885214,1.80E-05,-9.48945499,1.13E-44,8.81E-05,0.00025818,19,0.052631579,171,279,-2.423255646
0.0025444,-5.188829226,0.000796,-6.198173865,0.0054188,0.00042634,1.48E-06,20,0.05,70,70,-1.853375911
8.34E-05,-8.157667899,0.0020443,-5.378910743,1.64E-11,0.00263,0.0002629,8,0.125,180,180,-2.021687069
0.0012345,-5.817017811,0.00057618,-6.478883642,0.010665,0.00036178,2.94E-06,20,0.05,100,100,-2.008849268
6.43E-20,-38.38357805,0.00018012,-7.488876123,0,0.0026823,0.017988,5,0.2,300,300,-1.967340954
2.99E-30,-59.04865762,5.93E-05,-8.453890613,0,0.00079212,0.0020872,7,0.142857143,369,274,-2.384860406
0.013816,-3.719235351,0.0043222,-4.728590282,0.029423,0.002315,8.01E-06,3,0.333333333,70,70,-2.766420143
9.81E-05,-8.016661985,0.0024031,-5.238456313,1.93E-11,0.0030916,0.00030904,7,0.142857143,180,180,-2.067445066
0.00047554,-6.645625893,0.00022195,-7.307489701,0.0041083,0.00013936,1.13E-06,17,0.058823529,100,100,-2.564314862
1.97E-22,-43.41106755,5.52E-07,-12.51612184,0,8.22E-06,5.51E-05,12,0.083333333,300,300,-3.720652508
0.010554,-3.95316582,0.0011842,-5.853149887,0,0.00040917,1.89E-10,20,0.05,323,39,-1.83698779
0.0055998,-4.503654968,0.0017519,-5.512981375,0.011926,0.00093831,3.25E-06,13,0.076923077,70,70,-1.884955605
2.11E-06,-11.35143509,5.16E-05,-8.574700597,4.14E-13,6.64E-05,6.64E-06,13,0.076923077,180,180,-3.197773762
0.0009296,-6.06340777,0.00043388,-6.725260737,0.008031,0.00027243,2.22E-06,19,0.052631579,100,100,-2.176584463
1.60E-18,-35.59176003,0.0044897,-4.695565355,0,0.066859,0.44838,1,1,300,300,-1.968591536
1.48E-08,-15.65947657,1.20E-05,-9.841637508,7.36E-15,3.93E-05,9.09E-05,20,0.05,77,272,-2.742921694
0.002685,-5.14211142,0.00084,-6.151441428,0.0057183,0.00044991,1.56E-06,17,0.058823529,70,70,-1.97118483
1.81E-06,-11.48464285,4.44E-05,-8.70523406,3.57E-13,5.71E-05,5.71E-06,18,0.055555556,180,180,-2.980302269
0.0014342,-5.686780564,0.00066941,-6.348615608,0.012391,0.00042032,3.42E-06,20,0.05,100,100,-1.943705113
2.06E-20,-39.37226556,5.76E-05,-8.479155033,0,0.00085793,0.0057535,10,0.1,300,300,-1.860309778
1.39E-07,-13.7139704,0.00037847,-6.84393708,0,0.00060122,3.50E-05,14,0.071428571,279,187,-2.231635731
0.013304,-3.752035528,0.0041621,-4.761374979,0.028333,0.0022292,7.71E-06,3,0.333333333,70,70,-2.782805682
6.68E-07,-12.35044708,1.64E-05,-9.570312304,1.31E-13,2.10E-05,2.10E-06,20,0.05,180,180,-3.322712499
0.00092686,-6.06597172,0.0004326,-6.72782697,0.0080073,0.00027163,2.21E-06,20,0.05,100,100,-2.133316954
1.99E-21,-41.40229385,5.58E-06,-10.5067316,0,8.30E-05,0.00055691,19,0.052631579,300,300,-2.316961972
0.021506,-3.334880717,0.0041686,-4.760019552,0,0.0018615,8.34E-08,11,0.090909091,274,70,-1.827630623
0.035546,-2.898418527,0.011121,-3.907712319,0.075703,0.0059562,2.06E-05,4,0.25,70,70,-2.106110686
1.42E-05,-9.695423311,0.00034838,-6.91589357,2.80E-12,0.00044819,4.48E-05,13,0.076923077,180,180,-2.368475062
0.00025568,-7.184606485,0.00011934,-7.846427933,0.0022089,7.49E-05,6.10E-07,10,0.1,100,100,-3.294683775
4.24E-21,-40.74526829,1.19E-05,-9.848906077,0,0.00017675,0.0011854,17,0.058823529,300,300,-2.085508753
4.95E-06,-10.6107896,0.0005463,-6.525137599,5.75E-09,0.0013587,0.0021514,4,0.25,39,256,-2.653705718
0.0052875,-4.553499239,0.0016542,-5.562823967,0.011261,0.00088597,3.07E-06,9,0.111111111,70,70,-2.229295232
7.05E-05,-8.303621766,0.001727,-5.525415325,1.39E-11,0.0022218,0.0002221,5,0.2,180,180,-2.50316718
0.023171,-3.270110446,0.010815,-3.931946952,0.20018,0.0067907,5.52E-05,2,0.5,100,100,-2.735371042
1.30E-20,-39.7721133,3.64E-05,-8.877797233,0,0.00054237,0.0036373,12,0.083333333,300,300,-1.901114106
8.52E-27,-52.13912081,2.37E-05,-9.250503308,0,0.0019188,0.076561,3,0.333333333,272,378,-1.865344858
0.00047203,-6.652060798,0.00014767,-7.66141545,0.0010053,7.91E-05,2.74E-07,20,0.05,70,70,-2.584993246
1.50E-05,-9.647817482,0.00036634,-6.872231318,2.94E-12,0.0004713,4.71E-05,20,0.05,180,180,-1.972487308
1.25E-05,-9.806179974,5.83E-06,-10.46866289,0.00010786,3.66E-06,2.98E-08,16,0.0625,100,100,-4.197910742
1.45E-20,-39.677264,4.06E-05,-8.782947933,0,0.00060385,0.0040496,9,0.111111111,300,300,-2.104356495
5.67E-10,-18.49283388,6.03E-05,-8.439365376,7.93E-54,0.00025889,0.00054213,17,0.058823529,187,267,-2.114989524
0.013816,-3.719235351,0.0043222,-4.728590282,0.029423,0.002315,8.01E-06,1,1,70,70,-3.720652508
0.001304,-5.769444817,0.031946,-2.991167025,2.56E-10,0.041098,0.0041082,2,0.5,180,180,-2.03193754
0.00060666,-6.434109278,0.00028315,-7.095966868,0.005241,0.00017779,1.45E-06,18,0.055555556,100,100,-2.408901987
2.88E-21,-41.08121502,8.06E-06,-10.18732992,0,0.00012009,0.00080535,15,0.066666667,300,300,-2.362090189
1.13E-12,-23.89384311,1.82E-05,-9.479857224,1.06E-32,0.00034987,0.0067367,6,0.166666667,70,393,-2.072296087
0.0041556,-4.762732525,0.0013001,-5.772046483,0.0088502,0.00069632,2.41E-06,13,0.076923077,70,70,-2.014506164
2.40E-05,-9.239577517,0.00058688,-6.462901381,4.71E-12,0.00075502,7.55E-05,9,0.111111111,180,180,-2.461376004
0.010121,-3.98955315,0.0047238,-4.651416996,0.087436,0.002966,2.41E-05,3,0.333333333,100,100,-2.742921694
1.77E-19,-37.50405347,0.00049444,-6.611772804,0,0.007363,0.049379,3,0.333333333,300,300,-1.972487308
1.34E-10,-19.7457904,0.00026676,-7.147758583,0,0.0010016,0.00088764,10,0.1,256,244,-2.114989524
0.0033899,-4.939626226,0.0010605,-5.948978654,0.0072196,0.00056802,1.97E-06,18,0.055555556,70,70,-1.820275904
7.67E-05,-8.230409272,0.001878,-5.452608824,1.51E-11,0.002416,0.00024151,7,0.142857143,180,180,-2.174521952
0.015785,-3.603510828,0.0073673,-4.26538329,0.13637,0.0046259,3.76E-05,7,0.142857143,100,100,-1.813948209
2.50E-21,-41.20411998,7.00E-06,-10.30980392,0,0.00010431,0.00069953,15,0.066666667,300,300,-2.423255646
0.00011768,-7.858594681,0.0050257,-4.597606879,0,0.0032045,1.50E-07,9,0.111111111,378,117,-1.967340954
0.0067319,-4.343724688,0.0021061,-5.353042024,0.014337,0.001128,3.90E-06,12,0.083333333,70,70,-1.874518734
0.00022141,-7.309605536,0.0054243,-4.531312598,4.35E-11,0.0069783,0.00069756,4,0.25,180,180,-2.199956876
0.019487,-3.42051003,0.0090954,-4.082356393,0.16835,0.0057109,4.65E-05,6,0.166666667,100,100,-1.856329567
4.55E-21,-40.68397721,1.28E-05,-9.785580061,0,0.00018992,0.0012737,9,0.111111111,300,300,-2.606705644
0.00052135,-6.565741244,0.0009831,-6.014804608,0,0.00067678,1.04E-06,6,0.166666667,267,120,-2.919012953
0.016406,-3.569994586,0.0051326,-4.579325161,0.03494,0.002749,9.51E-06,4,0.25,70,70,-2.441903712
0.00018025,-7.488249453,0.0044158,-4.70998121,3.54E-11,0.0056808,0.00056786,4,0.25,180,180,-2.289290434
0.000383,-6.833602452,0.00017876,-7.495459308,0.0033088,0.00011224,9.13E-07,11,0.090909091,100,100,-3.036410483
6.31E-21,-40.39994128,1.77E-05,-9.504053467,0,0.00026297,0.0017635,18,0.055555556,300,300,-1.863311134
1.22E-14,-27.82728034,0.00053029,-6.550973125,0,0.00087672,4.33E-06,19,0.052631579,393,177,-1.903298498
3.60E-05,-8.887394998,1.13E-05,-9.893843113,7.66E-05,6.03E-06,2.09E-08,16,0.0625,70,70,-3.896743767
8.90E-06,-10.10121999,0.00021806,-7.322847985,1.75E-12,0.00028054,2.80E-05,14,0.071428571,180,180,-2.507574887
0.0012528,-5.804236511,0.00058472,-6.466104102,0.010823,0.00036714,2.99E-06,18,0.055555556,100,100,-2.093972198
3.22E-21,-40.98428826,9.01E-06,-10.09055042,0,0.00013411,0.0008994,20,0.05,300,300,-2.064235861
5.37E-17,-32.54005143,0.00025155,-7.198751357,0,0.0049373,0.065691,2,0.5,244,331,-2.276093028
0.0039835,-4.799470357,0.0012462,-5.808824506,0.0084837,0.00066748,2.31E-06,10,0.1,70,70,-2.26076003
9.39E-06,-10.05466882,0.00023006,-7.276317769,1.85E-12,0.00029596,2.96E-05,20,0.05,180,180,-2.174521952
0.0178,-3.499159995,0.0083081,-4.160996569,0.15378,0.0052166,4.24E-05,6,0.166666667,100,100,-1.895649481
3.48E-20,-38.91684151,9.75E-05,-8.021990769,0,0.0014518,0.0097362,6,0.166666667,300,300,-2.075560468
0.0005876,-6.461836426,0.00019165,-7.434982353,0.0023768,0.00010503,2.85E-07,12,0.083333333,117,80,-2.95475528
0.0985,-2.013127539,0.030815,-3.022475656,0.20978,0.016505,5.71E-05,3,0.333333333,70,70,-1.913355479
4.14E-05,-8.765999318,0.0010146,-5.987410284,8.14E-12,0.0013053,0.00013048,12,0.083333333,180,180,-1.973752819
0.0036405,-4.877677929,0.0016992,-5.539511001,0.031451,0.0010669,8.68E-06,13,0.076923077,100,100,-1.913355479
8.67E-20,-38.12396181,0.00024281,-7.229466862,0,0.0036158,0.024249,3,0.333333333,300,300,-2.281323964
1.51E-06,-11.64204611,0.00079161,-6.202977456,1.42E-14,0.0020721,0.0024392,8,0.125,120,246,-1.93296636
0.0019917,-5.401552153,0.00062311,-6.410870558,0.0042418,0.00033374,1.15E-06,20,0.05,70,70,-1.959714201
2.94E-05,-9.063305339,0.00072087,-6.284286096,5.79E-12,0.00092739,9.27E-05,11,0.090909091,180,180,-2.197773762
0.00024148,-7.234237666,0.00011271,-7.8960751,0.0020862,7.08E-05,5.76E-07,15,0.066666667,100,100,-2.967340954
6.61E-21,-40.35959708,1.85E-05,-9.465656543,0,0.00027546,0.0018473,11,0.090909091,300,300,-2.270916243
2.76E-05,-9.118181836,0.0013736,-5.724279436,8.50E-14,0.002003,0.00031602,11,0.090909091,177,191,-1.845606462
0.035736,-2.893788121,0.01118,-3.903116393,0.076108,0.005988,2.07E-05,5,0.2,70,70,-1.909988976
0.00020324,-7.383981628,0.0049791,-4.605698303,4.00E-11,0.0064056,0.0006403,6,0.166666667,180,180,-1.884955605
0.0002397,-7.240663932,0.00011188,-7.902495085,0.0020709,7.02E-05,5.72E-07,10,0.1,100,100,-3.322712499
9.18E-21,-40.07431464,2.57E-05,-9.180133753,0,0.00038278,0.002567,13,0.076923077,300,300,-1.982924904
4.97E-41,-80.60728722,2.12E-07,-13.34732828,0,2.69E-05,0.0012611,18,0.055555556,331,367,-2.202144101
0.00078288,-6.212609603,0.00024492,-7.221951498,0.0016673,0.00013118,4.54E-07,20,0.05,70,70,-2.365270892
2.28E-05,-9.284130306,0.00055867,-6.505689298,4.48E-12,0.00071873,7.18E-05,11,0.090909091,180,180,-2.308476478
0.0019167,-5.434891714,0.00089462,-6.096722794,0.016559,0.00056173,4.57E-06,19,0.052631579,100,100,-1.862329463
1.24E-20,-39.81315663,3.47E-05,-8.91934105,0,0.00051619,0.0034618,9,0.111111111,300,300,-2.172469189
0.00024871,-7.208613505,0.0018508,-5.465281018,5.05E-05,0.0023824,0.00055241,5,0.2,80,188,-2.401899223
0.15485,-1.620177581,0.048444,-2.629520009,0.32978,0.025947,8.98E-05,2,0.5,70,70,-2.06905606
0.00024181,-7.233051486,0.005924,-4.4547699,4.76E-11,0.0076212,0.00076182,6,0.166666667,180,180,-1.80950022
0.0038508,-4.828898074,0.0017973,-5.490758851,0.033268,0.0011285,9.18E-06,12,0.083333333,100,100,-1.958488887
1.35E-21,-41.73933246,3.77E-06,-10.8473173,0,5.62E-05,0.00037696,20,0.05,300,300,-2.441903712
0.0011015,-5.916030997,0.0011154,-5.90513872,3.99E-09,0.00072345,1.13E-06,13,0.076923077,246,113,-2.193453745
0.0038286,-4.83392001,0.0011978,-5.843231383,0.0081538,0.00064152,2.22E-06,13,0.076923077,70,70,-2.050097925
3.44E-05,-8.926883115,0.00084172,-6.149664707,6.76E-12,0.0010829,0.00010824,10,0.1,180,180,-2.213248578
0.0096868,-4.027639334,0.0045212,-4.689492562,0.083686,0.0028388,2.31E-05,9,0.111111111,100,100,-1.807711387
2.01E-18,-35.39360789,0.0056287,-4.499183796,0,0.08382,0.56213,1,1,300,300,-1.870406772
2.20E-08,-15.31515464,3.61E-05,-8.884985596,3.19E-35,8.47E-05,4.62E-05,12,0.083333333,191,226,-3.067445066
0.0016701,-5.554515048,0.00052248,-6.563860658,0.0035568,0.00027984,9.68E-07,18,0.055555556,70,70,-2.12773881
6.53E-05,-8.370173637,0.0015991,-5.592248753,1.28E-11,0.0020573,0.00020564,3,0.333333333,180,180,-2.980302269
0.030362,-3.035339248,0.014171,-3.697199004,0.26231,0.0088981,7.24E-05,3,0.333333333,100,100,-2.265808449
1.95E-20,-39.41993078,5.46E-05,-8.525614715,0,0.00081256,0.0054493,5,0.2,300,300,-2.485970522
2.27E-35,-69.28794829,3.37E-06,-10.9447402,0,7.40E-05,0.00044611,8,0.125,367,293,-3.156381077
0.0046623,-4.66279957,0.0014586,-5.672127582,0.0099293,0.00078122,2.70E-06,11,0.090909091,70,70,-2.109640469
0.00027297,-7.127770161,0.0066872,-4.349511376,5.37E-11,0.0086031,0.00085997,3,0.333333333,180,180,-2.358922687
0.001329,-5.752950038,0.00062028,-6.414824444,0.011481,0.00038947,3.17E-06,14,0.071428571,100,100,-2.286618674
6.48E-21,-40.37684999,1.81E-05,-9.48464285,0,0.00027027,0.0018125,9,0.111111111,300,300,-2.453482013
0.0023606,-5.253955194,0.00053727,-6.539614818,0.00011364,0.00025252,8.09E-08,16,0.0625,188,64,-2.308476478
0.1347,-1.741264809,0.042141,-2.750590326,0.28688,0.022571,7.81E-05,2,0.5,70,70,-2.129590242
3.31E-05,-8.960344012,0.00080994,-6.183094305,6.50E-12,0.001042,0.00010416,7,0.142857143,180,180,-2.539763871
0.018377,-3.471450769,0.0085774,-4.133288673,0.15877,0.0053857,4.38E-05,4,0.25,100,100,-2.233988912
1.05E-18,-35.9576214,0.0029534,-5.059355459,0,0.043981,0.29495,1,1,300,300,-2.150500737
9.62E-11,-20.03364986,2.13E-05,-9.343240793,2.29E-29,0.00015663,0.0010868,11,0.090909091,113,320,-2.412446173
0.0011655,-5.866975444,0.00036463,-6.876295205,0.0024822,0.0001953,6.76E-07,9,0.111111111,70,70,-2.886023242
5.29E-06,-10.55308866,0.00012947,-7.775661704,1.04E-12,0.00016657,1.67E-05,8,0.125,180,180,-3.220050157
0.018555,-3.463078083,0.0086603,-4.124934127,0.1603,0.0054377,4.42E-05,6,0.166666667,100,100,-1.877620268
1.08E-20,-39.93315249,3.02E-05,-9.039986114,0,0.00044987,0.003017,11,0.090909091,300,300,-2.057897653
1.42E-17,-33.69542331,5.09E-05,-8.586564435,0,0.0012306,0.021674,5,0.2,226,347,-1.959714201
0.0018169,-5.48133795,0.00056841,-6.49067658,0.0038695,0.00030444,1.05E-06,16,0.0625,70,70,-2.193453745
7.03E-05,-8.30608935,0.001723,-5.527429445,1.38E-11,0.0022166,0.00022157,9,0.111111111,180,180,-1.99366234
0.00060173,-6.441196671,0.00028085,-7.103051144,0.0051984,0.00017634,1.43E-06,18,0.055555556,100,100,-2.412446173
6.54E-21,-40.3688445,1.83E-05,-9.475097821,0,0.00027261,0.0018282,15,0.066666667,300,300,-2.006048213
0.060543,-2.435872126,0.012029,-3.83954095,0,0.0053718,1.58E-07,3,0.333333333,293,73,-2.516541085
0.063609,-2.392962864,0.0199,-3.402293847,0.13547,0.010658,3.69E-05,4,0.25,70,70,-1.853375911
1.25E-05,-9.806179974,0.00030709,-7.025468651,2.47E-12,0.00039507,3.95E-05,13,0.076923077,180,180,-2.423255646
0.021085,-3.352052789,0.0098412,-4.013903884,0.18216,0.0061792,5.03E-05,6,0.166666667,100,100,-1.822117357
5.81E-21,-40.47164774,1.63E-05,-9.575624791,0,0.00024209,0.0016236,20,0.05,300,300,-1.807711387
4.91E-05,-8.617837016,0.0010888,-5.926103776,1.11E-06,0.0018272,0.001019,9,0.111111111,64,216,-1.947344527
0.0068317,-4.330942426,0.0021373,-5.340269028,0.014549,0.0011447,3.96E-06,11,0.090909091,70,70,-1.943705113
4.59E-05,-8.676374629,0.0011246,-5.898003842,9.03E-12,0.0014467,0.00014462,11,0.090909091,180,180,-2.004650042
0.0014377,-5.684663455,0.00067102,-6.346529071,0.01242,0.00042133,3.43E-06,17,0.058823529,100,100,-2.083835678
1.66E-20,-39.55978382,4.64E-05,-8.666964039,0,0.0006915,0.0046374,9,0.111111111,300,300,-2.045487347
2.45E-35,-69.22166783,2.74E-06,-11.12449887,0,0.0002496,0.0096289,10,0.1,320,361,-1.826697158
0.011961,-3.844465019,0.0037419,-4.853815646,0.025473,0.0020042,6.93E-06,6,0.166666667,70,70,-2.226967278
0.00017873,-7.495605089,0.0043787,-4.717309618,3.52E-11,0.0056331,0.00056309,5,0.2,180,180,-2.099130582
0.00044345,-6.706310682,0.00020698,-7.368143235,0.0038311,0.00012996,1.06E-06,20,0.05,100,100,-2.453482013
2.92E-20,-39.0692343,8.19E-05,-8.173432196,0,0.0012196,0.0081788,7,0.142857143,300,300,-2.017362485
1.65E-39,-77.56503211,4.25E-06,-10.74322214,0,0.00030241,0.008488,7,0.142857143,347,341,-2.233988912
0.041447,-2.765013798,0.012966,-3.774387965,0.088269,0.0069449,2.40E-05,2,0.5,70,70,-2.641475066
2.09E-07,-13.35970743,5.11E-06,-10.5831582,4.10E-14,6.58E-06,6.57E-07,16,0.0625,180,180,-4.021819483
0.1582,-1.601587042,0.07384,-2.263416624,1.3668,0.046364,0.00037719,2,0.5,100,100,-1.901114106
6.87E-20,-38.32608653,0.0001923,-7.432041432,0,0.0028637,0.019205,5,0.2,300,300,-1.938886946
5.47E-12,-22.52402535,1.14E-05,-9.886190297,2.73E-29,0.00015207,0.0021883,11,0.090909091,73,370,-2.090567003
0.00042274,-6.747853314,0.00013225,-7.757208639,0.00090032,7.08E-05,2.45E-07,16,0.0625,70,70,-2.826697158
2.16E-05,-9.331092498,0.00052984,-6.551710516,4.25E-12,0.00068163,6.81E-05,11,0.090909091,180,180,-2.331492945
0.00046609,-6.66306043,0.00021754,-7.324921752,0.0040267,0.00013659,1.11E-06,12,0.083333333,100,100,-2.875560989
2.59E-21,-41.17340047,7.26E-06,-10.27812676,0,0.00010817,0.00072544,19,0.052631579,300,300,-2.202144101
8.57E-15,-28.13403836,1.34E-05,-9.745790403,4.05E-213,0.0001517,0.0012111,12,0.083333333,216,314,-2.371703048
0.035184,-2.907309576,0.011007,-3.916662067,0.074931,0.0058954,2.04E-05,5,0.2,70,70,-1.916748283
6.24E-05,-8.409630821,0.0015291,-5.631128223,1.23E-11,0.0019672,0.00019664,9,0.111111111,180,180,-2.045487347
0.0026542,-5.15213271,0.0012388,-5.813997607,0.02293,0.00077784,6.33E-06,17,0.058823529,100,100,-1.817556814
1.71E-21,-41.53400778,4.78E-06,-10.64114421,0,7.12E-05,0.00047741,13,0.076923077,300,300,-2.713476168
1.72E-57,-113.5289431,3.95E-08,-14.80680581,0,1.08E-05,0.00073991,17,0.058823529,361,376,-2.49448374
0.083917,-2.152300101,0.026253,-3.161642123,0.17872,0.014061,4.87E-05,3,0.333333333,70,70,-1.982924904
9.48E-05,-8.046383325,0.002323,-5.26790158,1.86E-11,0.0029886,0.00029874,7,0.142857143,180,180,-2.082163775
0.016939,-3.542224464,0.0079061,-4.204075394,0.14634,0.0049642,4.04E-05,5,0.2,100,100,-2.075560468
1.75E-19,-37.5139239,0.00049003,-6.619554663,0,0.0072973,0.048938,3,0.333333333,300,300,-1.97637721
1.50E-19,-37.64781748,2.81E-05,-9.10258736,0,0.00016996,0.00014503,20,0.05,341,249,-2.289290434
0.037947,-2.841645105,0.011872,-3.850952224,0.080816,0.0063584,2.20E-05,5,0.2,70,70,-1.883923828
0.00015132,-7.640207335,0.0037071,-4.861931397,2.98E-11,0.0047691,0.00047672,6,0.166666667,180,180,-2.013085017
