Receptor_measurement1,Receptor_measurement2,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,Wind_speed,Wind_speed_reci,Wind_speed_sqr_log,Source_Emission_rate
0.0046052,0.0014407,0.0098077,0.00077165,2.67E-06,7,0.142857143,1.69019608,0.0031076
3.96E-06,9.69E-05,7.78E-13,0.00012468,1.25E-05,3,0.333333333,0.954242509,6.34E-05
0.00084992,0.00039669,0.0073426,0.00024908,2.03E-06,19,0.052631579,2.557507202,0.0060883
6.68E-21,1.87E-05,0,0.00027843,0.0018673,17,0.058823529,2.460897843,0.012938
3.27E-19,5.50E-06,0,0.00011142,0.0014875,18,0.055555556,2.51054501,0.0095764
0.0050164,0.0015694,0.010683,0.00084055,2.91E-06,14,0.071428571,2.292256071,0.01354
4.19E-06,0.00010262,8.24E-13,0.00013202,1.32E-05,17,0.058823529,2.460897843,0.0021563
0.0052827,0.0024657,0.045639,0.0015482,1.26E-05,11,0.090909091,2.08278537,0.012684
8.92E-21,2.50E-05,0,0.00037211,0.0024955,16,0.0625,2.408239965,0.015316
3.08E-06,0.00044329,0,0.00056903,2.23E-05,16,0.0625,2.408239965,0.0072298
0.69769,0.21827,1.4859,0.11691,0.00040452,1,1,0,0.0096081
1.87E-05,0.00045876,3.68E-12,0.00059019,5.90E-05,17,0.058823529,2.460897843,0.0096398
0.01191,0.005559,0.1029,0.0034905,2.84E-05,8,0.125,1.806179974,0.015126
1.28E-20,3.59E-05,0,0.00053449,0.0035845,13,0.076923077,2.227886705,0.014523
5.41E-05,0.0015249,4.75E-09,0.0022178,0.0004687,6,0.166666667,1.556302501,0.0049784
0.0040833,0.0012774,0.0086962,0.0006842,2.37E-06,15,0.066666667,2.352182518,0.012652
2.03E-05,0.0004967,3.99E-12,0.000639,6.39E-05,18,0.055555556,2.51054501,0.011701
0.001186,0.00055357,0.010246,0.00034758,2.83E-06,16,0.0625,2.408239965,0.0060249
4.32E-20,0.00012104,0,0.0018024,0.012088,6,0.166666667,1.556302501,0.010433
3.98E-25,3.27E-07,0,1.40E-05,0.00035422,18,0.055555556,2.51054501,0.0020611
0.055262,0.017289,0.11769,0.0092599,3.20E-05,1,1,0,0.00076104
4.45E-06,0.00010903,8.75E-13,0.00014027,1.40E-05,20,0.05,2.602059991,0.003171
0.0011506,0.00053702,0.0099401,0.00033719,2.74E-06,10,0.1,2,0.0022831
3.86E-20,0.00010811,0,0.00161,0.010797,7,0.142857143,1.69019608,0.012684
0.0001732,0.00037127,0,0.00022146,3.00E-08,12,0.083333333,2.158362492,0.0014904
0.035276,0.011036,0.075127,0.0059109,2.05E-05,5,0.2,1.397940009,0.012145
3.40E-05,0.00083354,6.69E-12,0.0010723,0.00010719,13,0.076923077,2.227886705,0.010242
0.0028196,0.001316,0.024359,0.00082633,6.72E-06,15,0.066666667,2.352182518,0.012589
1.26E-19,0.00035179,0,0.0052388,0.035133,4,0.25,1.204119983,0.013477
6.70E-05,0.00055773,5.51E-08,0.00060565,3.42E-05,19,0.052631579,2.557507202,0.012081
0.0020325,0.00063587,0.0043287,0.00034058,1.18E-06,18,0.055555556,2.51054501,0.009069
0.0057501,0.14087,1.13E-09,0.18123,0.018115,1,1,0,0.010242
0.044445,0.020744,0.38397,0.013025,0.00010597,4,0.25,1.204119983,0.014111
1.54E-20,4.30E-05,0,0.00064098,0.0042986,8,0.125,1.806179974,0.0065956
2.38E-05,0.0017663,3.26E-19,0.0025966,0.00035358,4,0.25,1.204119983,0.0023782
0.022594,0.0070685,0.048119,0.0037859,1.31E-05,4,0.25,1.204119983,0.0049784
3.36E-05,0.00082284,6.61E-12,0.0010586,0.00010582,16,0.0625,2.408239965,0.015316
0.0075906,0.0035428,0.065577,0.0022245,1.81E-05,8,0.125,1.806179974,0.0096398
9.73E-21,2.73E-05,0,0.00040586,0.0027218,11,0.090909091,2.08278537,0.0078957
0.028185,0.0063897,0,0.0027549,9.58E-09,10,0.1,2,0.015411
0.016823,0.005263,0.035828,0.0028189,9.75E-06,7,0.142857143,1.69019608,0.011352
6.06E-05,0.001484,1.19E-11,0.0019092,0.00019084,12,0.083333333,2.158362492,0.015538
0.44585,0.2081,3.8518,0.13066,0.001063,1,1,0,0.008847
5.05E-21,1.41E-05,0,0.00021054,0.0014119,20,0.05,2.602059991,0.01354
1.02E-06,0.00034787,2.67E-13,0.0008774,0.0010152,14,0.071428571,2.292256071,0.015157
0.40065,0.12534,0.85327,0.067134,0.0002323,1,1,0,0.0055175
6.85E-06,0.00016774,1.35E-12,0.0002158,2.16E-05,13,0.076923077,2.227886705,0.0020611
0.0016819,0.00078502,0.01453,0.00049291,4.01E-06,20,0.05,2.602059991,0.01335
2.96E-21,8.28E-06,0,0.00012327,0.00082666,12,0.083333333,2.158362492,0.0028539
1.40E-12,2.39E-05,2.98E-60,0.00023939,0.0020334,10,0.1,2,0.0052321
0.014463,0.0045248,0.030802,0.0024235,8.39E-06,8,0.125,1.806179974,0.012747
4.25E-05,0.0010423,8.37E-12,0.001341,0.00013404,10,0.1,2,0.0075786
0.0013103,0.00061156,0.01132,0.000384,3.12E-06,19,0.052631579,2.557507202,0.0093861
7.66E-20,0.00021439,0,0.0031926,0.02141,4,0.25,1.204119983,0.0082128
1.00E-18,5.48E-07,2.97E-149,1.66E-05,0.00038619,7,0.142857143,1.69019608,0.00044394
0.0057423,0.0017965,0.012229,0.00096219,3.33E-06,9,0.111111111,1.908485019,0.0064054
4.24E-06,0.0001039,8.34E-13,0.00013366,1.34E-05,19,0.052631579,2.557507202,0.002727
0.012099,0.0056472,0.10453,0.0035459,2.88E-05,7,0.142857143,1.69019608,0.011764
1.49E-20,4.17E-05,0,0.00062043,0.0041608,12,0.083333333,2.158362492,0.014365
0.0001215,0.0004709,0.00010326,0.00052584,7.62E-05,16,0.0625,2.408239965,0.0086568
0.0016809,0.00052586,0.0035798,0.00028165,9.75E-07,10,0.1,2,0.0023148
6.64E-06,0.00016258,1.31E-12,0.00020916,2.09E-05,13,0.076923077,2.227886705,0.0019977
0.00033177,0.00015485,0.0028662,9.72E-05,7.91E-07,17,0.058823529,2.460897843,0.0019026
1.01E-20,2.83E-05,0,0.00042129,0.0028253,13,0.076923077,2.227886705,0.011447
1.45E-23,3.14E-06,0,0.00017857,0.0059294,7,0.142857143,1.69019608,0.0060883
0.0010614,0.00033204,0.0022604,0.00017784,6.15E-07,16,0.0625,2.408239965,0.0037418
9.81E-06,0.00024031,1.93E-12,0.00030916,3.09E-05,7,0.142857143,1.69019608,0.00085616
0.63601,0.29685,5.4947,0.18639,0.0015164,1,1,0,0.01262
4.03E-20,0.00011298,0,0.0016824,0.011283,7,0.142857143,1.69019608,0.013255
7.54E-27,3.90E-06,0,9.00E-05,0.00089494,18,0.055555556,2.51054501,0.0057078
0.0025869,0.00080929,0.0055093,0.00043346,1.50E-06,18,0.055555556,2.51054501,0.011542
9.35E-07,2.29E-05,1.84E-13,2.95E-05,2.94E-06,20,0.05,2.602059991,0.00066591
0.010476,0.0048895,0.090504,0.0030701,2.50E-05,3,0.333333333,0.954242509,0.0018709
1.87E-20,5.23E-05,0,0.00077912,0.005225,11,0.090909091,2.08278537,0.015157
1.22E-53,1.70E-06,0,0.00022437,0.0092901,11,0.090909091,2.08278537,0.014238
0.0023452,0.0007337,0.0049947,0.00039297,1.36E-06,18,0.055555556,2.51054501,0.010464
6.15E-06,0.00015076,1.21E-12,0.00019395,1.94E-05,18,0.055555556,2.51054501,0.0035515
0.0015892,0.00074173,0.013729,0.00046573,3.79E-06,19,0.052631579,2.557507202,0.011384
3.16E-20,8.84E-05,0,0.0013162,0.0088267,7,0.142857143,1.69019608,0.010369
2.69E-13,1.73E-05,2.59E-72,0.00019459,0.0018455,13,0.076923077,2.227886705,0.0077055
0.019802,0.0061951,0.042173,0.0033181,1.15E-05,5,0.2,1.397940009,0.0068176
2.36E-05,0.00057923,4.65E-12,0.00074517,7.45E-05,16,0.0625,2.408239965,0.010781
0.0024697,0.0011527,0.021336,0.00072377,5.89E-06,11,0.090909091,2.08278537,0.0059297
4.43E-21,1.24E-05,0,0.0001849,0.00124,12,0.083333333,2.158362492,0.0042808
6.97E-73,4.15E-08,0,2.47E-05,0.0024142,12,0.083333333,2.158362492,0.0059932
0.00065382,0.00020455,0.0013925,0.00010956,3.79E-07,18,0.055555556,2.51054501,0.0029173
8.72E-06,0.0002137,1.72E-12,0.00027492,2.75E-05,20,0.05,2.602059991,0.0062151
0.00051048,0.00023826,0.0044101,0.0001496,1.22E-06,12,0.083333333,2.158362492,0.0014587
6.31E-20,0.00017659,0,0.0026297,0.017635,3,0.333333333,0.954242509,0.0038052
3.63E-14,0.00023182,0,0.0010605,0.00076483,14,0.071428571,2.292256071,0.01503
0.0067088,0.0020988,0.014288,0.0011241,3.89E-06,9,0.111111111,1.908485019,0.0074835
4.17E-05,0.0010213,8.20E-12,0.0013139,0.00013134,14,0.071428571,2.292256071,0.014555
0.010925,0.0050993,0.094386,0.0032018,2.60E-05,7,0.142857143,1.69019608,0.010623
1.76E-21,4.93E-06,0,7.35E-05,0.00049269,20,0.05,2.602059991,0.0047248
0.0096624,0.0046907,0,0.0022477,2.69E-08,9,0.111111111,1.908485019,0.0093544
0.0018625,0.00058267,0.0039666,0.00031208,1.08E-06,19,0.052631579,2.557507202,0.0092593
1.23E-05,0.00030152,2.42E-12,0.0003879,3.88E-05,18,0.055555556,2.51054501,0.007103
0.022106,0.010318,0.19098,0.0064785,5.27E-05,6,0.166666667,1.556302501,0.015791
2.73E-20,7.65E-05,0,0.0011395,0.007642,9,0.111111111,1.908485019,0.01484
1.19E-10,0.00057586,0,0.0012434,8.73E-05,11,0.090909091,2.08278537,0.0074201
0.00073683,0.00023052,0.0015692,0.00012346,4.27E-07,15,0.066666667,2.352182518,0.0022831
0.00012709,0.0031134,2.50E-11,0.0040054,0.00040038,6,0.166666667,1.556302501,0.0081494
0.62802,0.29312,5.4256,0.18405,0.0014973,1,1,0,0.012462
3.93E-21,1.10E-05,0,0.0001637,0.0010978,10,0.1,2,0.0026319
3.69E-13,0.00352,0,0.0056764,2.78E-05,5,0.2,1.397940009,0.0056126
0.5296,0.16568,1.1279,0.08874,0.00030706,1,1,0,0.0072933
4.87E-07,1.19E-05,9.57E-14,1.53E-05,1.53E-06,16,0.0625,2.408239965,0.00022197
0.087181,0.040691,0.75318,0.02555,0.00020786,3,0.333333333,0.954242509,0.01557
5.62E-21,1.57E-05,0,0.0002342,0.0015706,16,0.0625,2.408239965,0.0096398
9.26E-24,8.50E-06,0,0.00057705,0.021533,5,0.2,1.397940009,0.012081
0.0018881,0.00059069,0.0040212,0.00031638,1.09E-06,20,0.05,2.602059991,0.010401
1.70E-05,0.00041651,3.34E-12,0.00053583,5.36E-05,17,0.058823529,2.460897843,0.0087519
0.13383,0.062466,1.1562,0.039222,0.00031909,2,0.5,0.602059991,0.010623
5.43E-21,1.52E-05,0,0.00022644,0.0015186,9,0.111111111,1.908485019,0.002949
1.12E-11,3.19E-05,2.10E-31,0.00040922,0.0055318,9,0.111111111,1.908485019,0.012969
0.0013643,0.00042681,0.0029055,0.0002286,7.91E-07,20,0.05,2.602059991,0.0075152
1.87E-05,0.00045902,3.68E-12,0.00059053,5.90E-05,20,0.05,2.602059991,0.01335
0.0018446,0.00086096,0.015936,0.00054059,4.40E-06,18,0.055555556,2.51054501,0.011859
5.14E-20,0.00014384,0,0.0021421,0.014365,6,0.166666667,1.556302501,0.012399
4.87E-06,0.0034126,2.88E-34,0.0068234,0.0022251,6,0.166666667,1.556302501,0.015633
0.0084492,0.0026433,0.017994,0.0014158,4.90E-06,11,0.090909091,2.08278537,0.014079
0.00055632,0.013629,1.09E-10,0.017533,0.0017527,4,0.25,1.204119983,0.015855
0.0031961,0.0014917,0.027611,0.00093664,7.62E-06,4,0.25,1.204119983,0.0010147
8.83E-21,2.47E-05,0,0.00036815,0.0024689,15,0.066666667,2.352182518,0.013318
0.0038663,0.00082056,1.35E-05,0.00036345,7.38E-08,15,0.066666667,2.352182518,0.0070396
0.56183,0.17577,1.1965,0.094142,0.00032575,1,1,0,0.0077372
5.13E-05,0.0012579,1.01E-11,0.0016183,0.00016177,11,0.090909091,2.08278537,0.011067
0.027166,0.01268,0.2347,0.0079615,6.48E-05,5,0.2,1.397940009,0.013477
2.49E-21,6.97E-06,0,0.0001038,0.00069613,19,0.052631579,2.557507202,0.0060249
5.99E-44,1.30E-05,0,0.00040504,0.0032468,9,0.111111111,1.908485019,0.0054858
0.0023506,0.00073537,0.005006,0.00039387,1.36E-06,12,0.083333333,2.158362492,0.0046613
3.36E-05,0.00082379,6.61E-12,0.0010598,0.00010594,3,0.333333333,0.954242509,0.00053907
0.0011225,0.00052391,0.0096974,0.00032896,2.68E-06,17,0.058823529,2.460897843,0.0064371
2.46E-20,6.88E-05,0,0.0010251,0.0068745,9,0.111111111,1.908485019,0.01335
2.18E-19,7.30E-05,0,0.00031539,8.34E-05,19,0.052631579,2.557507202,0.0067542
0.0009381,0.00029348,0.0019979,0.00015719,5.44E-07,9,0.111111111,1.908485019,0.0010464
6.55E-06,0.00016052,1.29E-12,0.00020651,2.06E-05,12,0.083333333,2.158362492,0.0016806
0.0036878,0.0017212,0.031859,0.0010807,8.79E-06,13,0.076923077,2.227886705,0.012367
4.41E-20,0.00012352,0,0.0018394,0.012336,7,0.142857143,1.69019608,0.014491
8.40E-12,0.00022747,5.42E-150,0.0016439,0.0070614,5,0.2,1.397940009,0.0056443
0.5296,0.16568,1.1279,0.08874,0.00030706,1,1,0,0.0072933
2.42E-05,0.00059313,4.76E-12,0.00076306,7.63E-05,10,0.1,2,0.0043125
0.0023058,0.0010762,0.01992,0.00067574,5.50E-06,17,0.058823529,2.460897843,0.013223
9.30E-21,2.61E-05,0,0.00038793,0.0026016,11,0.090909091,2.08278537,0.0075469
7.23E-05,7.45E-05,0.0004273,6.15E-05,3.19E-06,20,0.05,2.602059991,0.0016172
0.0011686,0.00036558,0.0024887,0.00019581,6.78E-07,20,0.05,2.602059991,0.0064371
4.93E-05,0.0012074,9.69E-12,0.0015534,0.00015528,11,0.090909091,2.08278537,0.010623
0.0014303,0.00066759,0.012357,0.00041918,3.41E-06,18,0.055555556,2.51054501,0.0091958
1.30E-20,3.63E-05,0,0.00054054,0.003625,9,0.111111111,1.908485019,0.0070396
0.014008,0.0017556,0,0.00064902,1.61E-09,16,0.0625,2.408239965,0.013889
0.09268,0.028994,0.19738,0.01553,5.37E-05,2,0.5,0.602059991,0.0051053
3.43E-05,0.00083988,6.74E-12,0.0010805,0.00010801,16,0.0625,2.408239965,0.015633
0.061924,0.028902,0.53497,0.018147,0.00014764,2,0.5,0.602059991,0.004915
4.58E-21,1.28E-05,0,0.00019108,0.0012815,17,0.058823529,2.460897843,0.0088787
0.016645,0.0028836,5.81E-29,0.0011618,3.62E-08,9,0.111111111,1.908485019,0.0083397
0.020084,0.0062831,0.042773,0.0033653,1.16E-05,6,0.166666667,1.556302501,0.0099569
3.95E-05,0.00096793,7.77E-12,0.0012452,0.00012447,14,0.071428571,2.292256071,0.013794
0.010587,0.0049413,0.091463,0.0031026,2.52E-05,4,0.25,1.204119983,0.0033612
9.46E-21,2.65E-05,0,0.00039445,0.0026453,10,0.1,2,0.006342
1.09E-20,2.65E-05,0,0.00045414,0.0039469,12,0.083333333,2.158362492,0.01224
0.0008866,0.00027737,0.0018882,0.00014856,5.14E-07,19,0.052631579,2.557507202,0.0044077
2.91E-05,0.00071211,5.72E-12,0.00091612,9.16E-05,16,0.0625,2.408239965,0.013255
0.0041416,0.0019331,0.03578,0.0012138,9.87E-06,13,0.076923077,2.227886705,0.013889
3.33E-21,9.32E-06,0,0.00013879,0.00093075,18,0.055555556,2.51054501,0.0072298
3.39E-05,0.0012791,1.90E-09,0.0019973,0.00055629,11,0.090909091,2.08278537,0.015665
0.56183,0.17577,1.1965,0.094142,0.00032575,1,1,0,0.0077372
1.12E-05,0.00027545,2.21E-12,0.00035436,3.54E-05,19,0.052631579,2.557507202,0.0072298
0.0062468,0.0029156,0.053968,0.0018307,1.49E-05,11,0.090909091,2.08278537,0.014999
5.63E-19,0.001576,0,0.02347,0.1574,1,1,0,0.0037735
9.32E-05,0.00060691,3.98E-05,0.00080462,0.00025461,11,0.090909091,2.08278537,0.0069127
0.00030448,9.53E-05,0.00064844,5.10E-05,1.77E-07,11,0.090909091,2.08278537,0.00050736
9.95E-06,0.00024364,1.96E-12,0.00031344,3.13E-05,18,0.055555556,2.51054501,0.0057395
0.0010867,0.00050719,0.0093879,0.00031846,2.59E-06,15,0.066666667,2.352182518,0.0048516
1.18E-20,3.30E-05,0,0.00049109,0.0032934,10,0.1,2,0.0078957
1.73E-10,5.14E-05,9.59E-23,0.00057169,0.0072602,6,0.166666667,1.556302501,0.0084665
0.0017429,0.00054527,0.0037119,0.00029205,1.01E-06,12,0.083333333,2.158362492,0.0034564
1.44E-05,0.00035267,2.83E-12,0.00045371,4.54E-05,18,0.055555556,2.51054501,0.008308
0.0028338,0.0013227,0.024482,0.00083049,6.76E-06,15,0.066666667,2.352182518,0.012652
1.47E-19,0.00041057,0,0.006114,0.041002,3,0.333333333,0.954242509,0.008847
0.13124,0.039394,0,0.018855,7.35E-07,3,0.333333333,0.954242509,0.0095764
0.80591,0.25213,1.7164,0.13504,0.00046727,1,1,0,0.011098
4.52E-05,0.0011071,8.89E-12,0.0014243,0.00014237,13,0.076923077,2.227886705,0.013604
0.0008545,0.00039883,0.0073822,0.00025042,2.04E-06,12,0.083333333,2.158362492,0.0024417
8.75E-21,2.45E-05,0,0.00036486,0.0024469,10,0.1,2,0.0058663
0.012599,0.0027699,1.41E-18,0.00104,1.62E-08,11,0.090909091,2.08278537,0.014967
0.0063559,0.0019884,0.013536,0.001065,3.69E-06,11,0.090909091,2.08278537,0.010591
0.0010815,0.026495,2.13E-10,0.034085,0.0034072,2,0.5,0.602059991,0.0077055
2.13E-05,9.94E-06,0.00018408,6.24E-06,5.08E-08,15,0.066666667,2.352182518,9.51E-05
6.57E-20,0.00018383,0,0.0027375,0.018358,5,0.2,1.397940009,0.011003
0.27939,0.068899,0.065881,0.033593,1.40E-05,2,0.5,0.602059991,0.0096081
0.41907,0.13111,0.8925,0.070221,0.00024298,1,1,0,0.0057712
0.0001528,0.0037434,3.01E-11,0.0048159,0.00048139,6,0.166666667,1.556302501,0.0097983
0.00019975,9.32E-05,0.0017257,5.85E-05,4.76E-07,4,0.25,1.204119983,6.34E-05
2.79E-19,0.0007814,0,0.011636,0.078036,2,0.5,0.602059991,0.0074835
1.82E-55,1.16E-05,0,0.0023404,0.13276,2,0.5,0.602059991,0.0070713
0.0053248,0.0016658,0.01134,0.00089223,3.09E-06,4,0.25,1.204119983,0.0011733
0.00035604,0.0087225,7.00E-11,0.011221,0.0011217,3,0.333333333,0.954242509,0.0057078
0.0017166,0.00080122,0.01483,0.00050308,4.09E-06,16,0.0625,2.408239965,0.0087202
1.47E-19,0.00041057,0,0.006114,0.041002,2,0.5,0.602059991,0.003932
0.0038404,0.0010087,0.00073215,0.00046765,3.88E-07,5,0.2,1.397940009,0.0011733
0.0079871,0.0024987,0.01701,0.0013383,4.63E-06,8,0.125,1.806179974,0.0070396
2.24E-05,0.00054818,4.40E-12,0.00070523,7.05E-05,12,0.083333333,2.158362492,0.0057395
0.0024365,0.0011372,0.021049,0.00071405,5.81E-06,18,0.055555556,2.51054501,0.015665
2.79E-21,7.81E-06,0,0.00011633,0.00078016,16,0.0625,2.408239965,0.0047882
0.023992,0.0071161,0.007834,0.0033861,5.73E-06,6,0.166666667,1.556302501,0.013604
0.0091183,0.0028526,0.019419,0.0015279,5.29E-06,5,0.2,1.397940009,0.0031393
0.00015332,0.003756,3.02E-11,0.0048321,0.00048302,7,0.142857143,1.69019608,0.013382
0.00018912,8.83E-05,0.0016338,5.54E-05,4.51E-07,13,0.076923077,2.227886705,0.0006342
3.71E-19,0.0010397,0,0.015482,0.10383,2,0.5,0.602059991,0.0099569
2.44E-06,0.0002227,1.11E-09,0.00049076,0.00051572,10,0.1,2,0.0043125
0.010888,0.0034061,0.023187,0.0018243,6.31E-06,9,0.111111111,1.908485019,0.012145
0.00031973,0.0078328,6.29E-11,0.010077,0.0010073,5,0.2,1.397940009,0.014238
0.0010456,0.00048803,0.0090333,0.00030643,2.49E-06,18,0.055555556,2.51054501,0.0067225
1.51E-21,4.23E-06,0,6.30E-05,0.00042262,13,0.076923077,2.227886705,0.0017123
5.80E-05,0.001237,0,0.00080354,7.06E-08,18,0.055555556,2.51054501,0.011035
0.011129,0.0034817,0.023702,0.0018648,6.45E-06,6,0.166666667,1.556302501,0.0055175
3.18E-05,0.00078025,6.26E-12,0.0010038,0.00010034,16,0.0625,2.408239965,0.014523
0.66797,0.31177,5.7708,0.19576,0.0015926,1,1,0,0.013255
1.71E-21,4.78E-06,0,7.12E-05,0.00047762,6,0.166666667,1.556302501,0.00041223
0.0012311,0.0014438,0.0063386,0.0012461,8.40E-05,9,0.111111111,1.908485019,0.0066908
0.021299,0.0066633,0.045361,0.0035689,1.23E-05,6,0.166666667,1.556302501,0.010559
0.00044728,0.010958,8.80E-11,0.014097,0.0014091,4,0.25,1.204119983,0.012747
0.0023872,0.0011142,0.020623,0.00069959,5.69E-06,18,0.055555556,2.51054501,0.015348
4.52E-20,0.00012649,0,0.0018837,0.012633,7,0.142857143,1.69019608,0.01484
1.35E-06,0.00059568,6.91E-11,0.0019879,0.0055584,4,0.25,1.204119983,0.0041223
0.0042094,0.0013169,0.0089649,0.00070534,2.44E-06,16,0.0625,2.408239965,0.01484
0.0048778,0.1195,9.59E-10,0.15373,0.015367,1,1,0,0.0086885
0.00083647,0.00039041,0.0072264,0.00024514,1.99E-06,16,0.0625,2.408239965,0.0042491
4.48E-20,0.00012545,0,0.0018682,0.012528,6,0.166666667,1.556302501,0.010813
7.43E-08,0.00034643,1.83E-273,0.00072992,0.0001793,19,0.052631579,2.557507202,0.015728
0.0052047,0.0016283,0.011084,0.00087211,3.02E-06,13,0.076923077,2.227886705,0.012113
1.28E-05,0.00031401,2.52E-12,0.00040397,4.04E-05,5,0.2,1.397940009,0.00057078
0.61204,0.28566,5.2876,0.17937,0.0014592,1,1,0,0.012145
2.35E-21,6.57E-06,0,9.78E-05,0.00065583,19,0.052631579,2.557507202,0.0056761
1.04E-12,4.81E-06,2.28E-38,5.55E-05,0.00063646,18,0.055555556,2.51054501,0.0055175
0.033802,0.010575,0.071989,0.0056639,1.96E-05,5,0.2,1.397940009,0.011637
9.23E-05,0.0022607,1.81E-11,0.0029084,0.00029073,7,0.142857143,1.69019608,0.0080543
0.00066792,0.00031175,0.0057703,0.00019574,1.59E-06,16,0.0625,2.408239965,0.0033929
5.35E-20,0.00014992,0,0.0022326,0.014972,5,0.2,1.397940009,0.0089739
6.56E-05,0.00015101,8.99E-05,0.0001359,4.82E-06,17,0.058823529,2.460897843,0.0022514
0.036842,0.011526,0.078462,0.0061732,2.14E-05,2,0.5,0.602059991,0.0020294
5.10E-05,0.0012491,1.00E-11,0.001607,0.00016064,9,0.111111111,1.908485019,0.0073567
0.0024396,0.0011387,0.021076,0.00071495,5.82E-06,13,0.076923077,2.227886705,0.0081811
3.30E-21,9.25E-06,0,0.00013771,0.00092351,13,0.076923077,2.227886705,0.0037418
0.071695,0.017116,0,0.0080324,4.96E-07,4,0.25,1.204119983,0.007864
0.028207,0.0088244,0.060072,0.0047264,1.64E-05,2,0.5,0.602059991,0.0015538
3.38E-05,0.00082774,6.64E-12,0.0010649,0.00010645,7,0.142857143,1.69019608,0.002949
0.00043946,0.00020511,0.0037966,0.00012879,1.05E-06,20,0.05,2.602059991,0.0034881
5.75E-20,0.00016105,0,0.0023982,0.016083,5,0.2,1.397940009,0.0096398
9.60E-06,0.0019478,3.89E-35,0.0031199,0.0004665,6,0.166666667,1.556302501,0.0064054
0.0042573,0.0013319,0.0090667,0.00071335,2.47E-06,15,0.066666667,2.352182518,0.013191
0.0013485,0.033036,2.65E-10,0.042501,0.0042484,2,0.5,0.602059991,0.0096081
0.0053485,0.0024964,0.046207,0.0015674,1.28E-05,7,0.142857143,1.69019608,0.0052004
1.73E-20,4.84E-05,0,0.00072044,0.0048315,11,0.090909091,2.08278537,0.014016
6.45E-55,7.73E-07,0,0.00037067,0.033261,3,0.333333333,0.954242509,0.0065639
0.00045476,0.00014227,0.00096851,7.62E-05,2.64E-07,20,0.05,2.602059991,0.0025051
3.34E-05,0.00081773,6.56E-12,0.001052,0.00010516,8,0.125,1.806179974,0.0038052
0.0006512,0.00030394,0.0056258,0.00019084,1.55E-06,20,0.05,2.602059991,0.0051687
2.76E-21,7.74E-06,0,0.00011528,0.00077307,19,0.052631579,2.557507202,0.0066908
0.00019855,4.49E-05,2.76E-06,1.98E-05,5.30E-09,18,0.055555556,2.51054501,0.00060249
0.010822,0.0033857,0.023048,0.0018134,6.27E-06,10,0.1,2,0.014904
2.49E-05,0.00061057,4.90E-12,0.0007855,7.85E-05,5,0.2,1.397940009,0.0011098
7.97E-05,3.72E-05,0.00068837,2.34E-05,1.90E-07,19,0.052631579,2.557507202,0.00057078
3.94E-20,0.00011037,0,0.0016435,0.011022,6,0.166666667,1.556302501,0.0095129
0.0022334,0.0010436,0.016148,0.00066217,6.96E-06,14,0.071428571,2.292256071,0.0090373
0.0011283,0.00035298,0.0024029,0.00018906,6.54E-07,20,0.05,2.602059991,0.0062151
5.63E-06,0.00013796,1.11E-12,0.00017748,1.77E-05,14,0.071428571,2.292256071,0.001966
0.0017354,0.00080996,0.014992,0.00050857,4.14E-06,16,0.0625,2.408239965,0.0088153
1.71E-19,0.00047973,0,0.0071439,0.047909,3,0.333333333,0.954242509,0.010337
9.28E-17,2.18E-06,2.26E-142,4.25E-05,0.00066996,19,0.052631579,2.557507202,0.0053272
0.00012792,4.00E-05,0.00027244,2.14E-05,7.42E-08,6,0.166666667,1.556302501,6.34E-05
1.80E-05,0.00044065,3.54E-12,0.00056689,5.67E-05,17,0.058823529,2.460897843,0.0092593
0.016274,0.0075956,0.14059,0.0047692,3.88E-05,7,0.142857143,1.69019608,0.015823
9.01E-20,0.00025217,0,0.0037552,0.025183,5,0.2,1.397940009,0.015094
3.69E-86,2.15E-08,0,7.66E-06,0.00055372,11,0.090909091,2.08278537,0.00079274
0.052704,0.016488,0.11224,0.0088312,3.06E-05,3,0.333333333,0.954242509,0.0065322
1.95E-05,0.0004784,3.84E-12,0.00061546,6.15E-05,14,0.071428571,2.292256071,0.0068176
0.0014382,0.00067128,0.012425,0.00042149,3.43E-06,10,0.1,2,0.0028539
1.23E-20,3.44E-05,0,0.00051224,0.0034352,12,0.083333333,2.158362492,0.011859
2.01E-09,1.08E-05,8.70E-17,5.72E-05,0.00031469,16,0.0625,2.408239965,0.0027905
0.0029269,0.00091566,0.0062333,0.00049043,1.70E-06,15,0.066666667,2.352182518,0.009069
0.00013915,0.0034089,2.74E-11,0.0043855,0.00043838,7,0.142857143,1.69019608,0.012145
