Receptor_measurement1,Receptor_measurement2,Receptor_measurement4,Receptor_measurement5,Wind_speed,Source_Location_X,Source_Location_Y
9.50E-05,0.001279,0.0018084,0.00050533,10,96,196
0.0069647,0.0021789,0.001167,4.04E-06,9,70,70
0.00092176,0.022582,0.029051,0.0029039,3,180,180
0.0023034,0.0010751,0.00067504,5.49E-06,16,100,100
2.78E-20,7.78E-05,0.0011587,0.0077706,4,300,300
4.41E-14,0.00075146,0.00148,2.29E-05,8,378,188
0.00085281,0.0002668,0.0001429,4.94E-07,9,70,70
1.45E-05,0.00035639,0.00045849,4.58E-05,19,180,180
0.095882,0.044752,0.028099,0.0002286,1,100,100
4.95E-21,1.39E-05,0.00020647,0.0013846,16,300,300
2.27E-40,4.79E-06,0.00026846,0.0056365,8,357,329
0.0014,0.000438,0.00023459,8.12E-07,18,70,70
2.23E-05,0.00054515,0.00070134,7.01E-05,10,180,180
0.00081008,0.0003781,0.0002374,1.93E-06,19,100,100
1.88E-19,0.00052682,0.0078451,0.052612,3,300,300
0.0044045,0.00084954,0.00036603,3.61E-08,14,207,52
0.0095097,0.0029751,0.0015935,5.51E-06,10,70,70
7.56E-05,0.0018513,0.0023817,0.00023807,7,180,180
0.58488,0.27299,0.17141,0.0013945,1,100,100
6.44E-21,1.80E-05,0.00026844,0.0018003,12,300,300
0.0010692,0.00074071,0.0004786,1.59E-06,19,196,110
0.0033388,0.0010445,0.00055945,1.94E-06,10,70,70
3.09E-05,0.00075654,0.00097329,9.73E-05,7,180,180
0.0013613,0.00063536,0.00039894,3.25E-06,9,100,100
2.60E-19,0.00072842,0.010847,0.072746,1,300,300
1.02E-10,0.00011945,0.00070367,0.0025405,13,188,286
0.0032826,0.0010269,0.00055004,1.90E-06,17,70,70
5.78E-06,0.0001415,0.00018204,1.82E-05,15,180,180
0.0073989,0.0034533,0.0021683,1.76E-05,10,100,100
1.44E-20,4.04E-05,0.00060141,0.0040333,9,300,300
4.49E-22,2.50E-05,0.00027394,0.00086081,15,329,278
0.074707,0.023372,0.012518,4.33E-05,3,70,70
2.90E-05,0.00071005,0.00091348,9.13E-05,11,180,180
0.013317,0.0062155,0.0039027,3.18E-05,3,100,100
9.31E-20,0.00026074,0.0038829,0.02604,4,300,300
1.75E-06,0.00024472,0.00061762,0.00095304,13,52,255
0.067351,0.021071,0.011285,3.91E-05,4,70,70
2.52E-05,0.00061721,0.00079404,7.94E-05,17,180,180
0.0041229,0.0019243,0.0012083,9.83E-06,10,100,100
2.34E-20,6.54E-05,0.00097405,0.0065323,7,300,300
0.0020844,0.00067718,0.00037071,1.07E-06,20,110,79
0.0015493,0.00048469,0.0002596,8.98E-07,18,70,70
2.42E-05,0.00059197,0.00076156,7.61E-05,19,180,180
0.057884,0.027017,0.016964,0.00013801,3,100,100
1.47E-20,4.12E-05,0.00061359,0.0041149,9,300,300
3.56E-28,1.60E-06,9.93E-05,0.0031993,13,286,362
0.0018889,0.00059092,0.0003165,1.10E-06,16,70,70
6.73E-05,0.0016476,0.0021196,0.00021188,6,180,180
0.0014155,0.00066069,0.00041484,3.37E-06,18,100,100
3.33E-20,9.32E-05,0.0013885,0.0093115,5,300,300
1.90E-06,0.00060297,0.00076219,1.91E-05,18,278,171
0.55032,0.17217,0.092213,0.00031908,1,70,70
6.81E-05,0.0016688,0.0021469,0.00021461,11,180,180
0.0017041,0.00079539,0.00049942,4.06E-06,16,100,100
2.41E-19,0.00067545,0.010058,0.067455,2,300,300
0.0082544,0.0027369,0.0014131,3.55E-07,9,255,87
0.0037527,0.001174,0.00062881,2.18E-06,17,70,70
9.04E-05,0.0022155,0.0028502,0.00028491,5,180,180
0.012435,0.0058037,0.0036441,2.96E-05,8,100,100
4.93E-21,1.38E-05,0.00020542,0.0013776,19,300,300
3.37E-05,0.0014818,0.0027653,0.0018665,5,79,224
0.0015485,0.00048444,0.00025947,8.98E-07,20,70,70
0.00033397,0.0081817,0.010526,0.0010522,5,180,180
0.00081284,0.00037938,0.00023821,1.94E-06,17,100,100
1.49E-20,4.16E-05,0.00061938,0.0041538,11,300,300
1.63E-65,3.56E-08,2.24E-05,0.0022268,12,362,399
0.0048815,0.0015272,0.00081795,2.83E-06,10,70,70
1.71E-05,0.000418,0.00053776,5.38E-05,19,180,180
0.019476,0.0090902,0.0057077,4.64E-05,4,100,100
2.48E-20,6.95E-05,0.0010354,0.0069439,4,300,300
3.77E-18,1.11E-06,3.86E-05,0.0010186,20,171,385
0.0054847,0.0017159,0.00091902,3.18E-06,12,70,70
2.33E-05,0.00057022,0.00073359,7.33E-05,19,180,180
4.98E-05,2.32E-05,1.46E-05,1.19E-07,17,100,100
1.36E-20,3.81E-05,0.00056801,0.0038092,5,300,300
0.015594,0.0040853,0.0018133,8.99E-07,5,87,32
0.0011153,0.00034892,0.00018689,6.47E-07,8,70,70
2.38E-05,0.0005823,0.00074913,7.49E-05,19,180,180
0.0038619,0.0018025,0.0011318,9.21E-06,12,100,100
2.20E-20,6.17E-05,0.00091833,0.0061586,8,300,300
0.0084458,0.0015733,0.00059751,8.52E-09,13,224,30
0.0022813,0.00071369,0.00038225,1.32E-06,18,70,70
7.14E-05,0.0017481,0.0022489,0.0002248,11,180,180
0.002023,0.00094421,0.00059286,4.82E-06,19,100,100
9.32E-21,2.61E-05,0.00038841,0.0026048,14,300,300
4.16E-20,9.32E-05,0.00021958,3.56E-06,19,399,194
0.027908,0.0087308,0.0046762,1.62E-05,5,70,70
7.09E-05,0.0017373,0.002235,0.00022341,11,180,180
0.00021573,0.00010069,6.32E-05,5.14E-07,20,100,100
6.29E-19,0.0017615,0.026231,0.17591,1,300,300
0.061938,0.0066716,0.0019787,5.68E-12,4,385,29
0.16406,0.051326,0.02749,9.51E-05,2,70,70
0.0082602,0.20236,0.26034,0.026023,1,180,180
0.016779,0.0078315,0.0049174,4.00E-05,6,100,100
1.08E-20,3.03E-05,0.0004518,0.0030299,14,300,300
0.0013747,0.0016024,0.0013928,0.00010335,10,32,144
0.00011154,3.49E-05,1.87E-05,6.47E-08,17,70,70
4.30E-05,0.0010529,0.0013545,0.0001354,13,180,180
0.029364,0.013705,0.0086054,7.00E-05,4,100,100
2.20E-18,0.0061585,0.091709,0.61503,1,300,300
1.20E-11,5.27E-06,6.74E-05,0.00098363,20,30,382
0.0067319,0.0021061,0.001128,3.90E-06,12,70,70
4.27E-06,0.00010453,0.00013447,1.34E-05,11,180,180
0.00033017,0.0001541,9.68E-05,7.87E-07,11,100,100
3.35E-20,9.38E-05,0.001397,0.0093688,6,300,300
0.0012478,0.0003352,0.00016873,9.30E-08,17,194,76
0.0041353,0.0012937,0.00069291,2.40E-06,7,70,70
0.001353,0.033145,0.042641,0.0042624,2,180,180
0.045843,0.021397,0.013435,0.0001093,4,100,100
6.46E-20,0.000181,0.0026954,0.018076,6,300,300
0.00020319,0.00038613,0.0003853,5.09E-05,19,29,162
0.058716,0.018369,0.0098386,3.40E-05,4,70,70
1.77E-05,0.0004325,0.00055641,5.56E-05,19,180,180
0.002653,0.0012382,0.00077749,6.33E-06,16,100,100
7.09E-19,0.0019866,0.029584,0.1984,1,300,300
2.31E-15,2.69E-05,0.00079501,0.019382,4,144,388
0.013446,0.0042065,0.002253,7.80E-06,9,70,70
0.00012406,0.0030392,0.00391,0.00039084,8,180,180
0.00020805,9.71E-05,6.10E-05,4.96E-07,19,100,100
7.74E-20,0.00021667,0.0032266,0.021639,5,300,300
1.94E-76,4.30E-07,0.00026757,0.026586,3,382,388
0.0003238,0.0001013,5.43E-05,1.88E-07,16,70,70
5.88E-05,0.0014416,0.0018547,0.00018539,6,180,180
0.0036435,0.0017006,0.0010678,8.69E-06,10,100,100
3.09E-21,8.65E-06,0.00012877,0.00086355,11,300,300
0.0016435,0.0009148,0.00061617,9.38E-06,4,76,109
0.21126,0.066093,0.0354,0.00012249,2,70,70
1.92E-05,0.00047101,0.00060596,6.06E-05,10,180,180
0.01598,0.0074586,0.0046832,3.81E-05,5,100,100
5.16E-21,1.44E-05,0.00021503,0.0014421,12,300,300
9.96E-05,0.00036448,0.00034858,1.33E-05,17,162,153
0.0020437,0.00063937,0.00034245,1.19E-06,13,70,70
4.10E-05,0.0010039,0.0012915,0.00012909,13,180,180
0.0018103,0.00084492,0.00053052,4.32E-06,16,100,100
5.15E-21,1.44E-05,0.00021473,0.00144,13,300,300
0.0025298,0.00036172,0.00014024,3.95E-11,19,388,71
0.016118,0.0050425,0.0027008,9.35E-06,1,70,70
5.52E-06,0.0001352,0.00017393,1.74E-05,10,180,180
0.0021224,0.0009906,0.00062199,5.06E-06,16,100,100
2.24E-19,0.00062836,0.0093572,0.062752,3,300,300
2.56E-11,0.005938,0.0082469,2.24E-05,6,388,168
0.00059756,0.00018694,0.00010013,3.46E-07,17,70,70
0.00043838,0.01074,0.013816,0.0013811,4,180,180
0.0015855,0.00074003,0.00046466,3.78E-06,16,100,100
1.83E-20,5.12E-05,0.00076282,0.0051157,11,300,300
1.36E-10,4.63E-05,0.00037363,0.0029438,11,109,327
0.0012952,0.0004052,0.00021703,7.51E-07,4,70,70
1.16E-06,2.83E-05,3.65E-05,3.65E-06,20,180,180
0.0065374,0.0030513,0.0019159,1.56E-05,11,100,100
2.99E-21,8.38E-06,0.00012477,0.00083678,14,300,300
4.63E-14,4.83E-06,6.82E-05,0.00088281,19,153,346
0.013079,0.0040916,0.0021915,7.58E-06,5,70,70
1.16E-05,0.00028402,0.00036539,3.65E-05,18,180,180
0.0051381,0.0023982,0.0015058,1.23E-05,12,100,100
9.40E-20,0.00026323,0.0039198,0.026288,4,300,300
1.79E-05,0.00018738,0.00026397,8.60E-05,18,71,198
0.0049811,0.0015583,0.00083465,2.89E-06,7,70,70
1.95E-05,0.00047877,0.00061593,6.16E-05,15,180,180
0.0062483,0.0029163,0.0018311,1.49E-05,10,100,100
5.27E-21,1.48E-05,0.00021991,0.0014748,20,300,300
6.95E-17,3.74E-07,7.94E-06,0.00014456,8,168,362
0.00081006,0.00025342,0.00013573,4.70E-07,19,70,70
0.00014242,0.003489,0.0044886,0.00044868,6,180,180
0.001598,0.00074586,0.00046832,3.81E-06,2,100,100
2.27E-21,6.35E-06,9.45E-05,0.00063385,19,300,300
5.56E-35,7.07E-07,4.55E-05,0.001295,19,327,346
0.95788,0.29967,0.1605,0.00055538,1,70,70
1.85E-05,0.00045392,0.00058397,5.84E-05,14,180,180
0.0088779,0.0041437,0.0026018,2.12E-05,6,100,100
3.36E-21,9.42E-06,0.00014025,0.00094055,15,300,300
2.00E-13,0.00078501,0.002196,0.00023744,8,346,211
0.0068278,0.0021361,0.0011441,3.96E-06,12,70,70
1.42E-06,3.49E-05,4.49E-05,4.49E-06,15,180,180
0.020153,0.0094061,0.0059061,4.80E-05,6,100,100
5.01E-21,1.40E-05,0.0002087,0.0013996,19,300,300
2.11E-10,1.33E-05,5.00E-05,7.42E-05,7,198,256
0.0095097,0.0029751,0.0015935,5.51E-06,10,70,70
2.72E-05,0.00066754,0.00085878,8.58E-05,7,180,180
0.00054254,0.00025322,0.000159,1.29E-06,18,100,100
5.62E-21,1.57E-05,0.00023437,0.0015718,19,300,300
6.75E-23,0.0021549,0.017363,0.019473,3,362,256
0.019342,0.006051,0.003241,1.12E-05,5,70,70
0.00096132,0.023551,0.030298,0.0030286,3,180,180
0.00013109,6.12E-05,3.84E-05,3.13E-07,16,100,100
1.14E-20,3.21E-05,0.00047728,0.0032008,10,300,300
1.63E-43,2.05E-06,0.00024343,0.010371,10,346,358
0.036657,0.011468,0.0061424,2.13E-05,5,70,70
8.81E-05,0.0021588,0.0027773,0.00027762,10,180,180
0.0023726,0.0011074,0.00069531,5.66E-06,14,100,100
5.39E-19,0.0015098,0.022484,0.15078,2,300,300
7.27E-09,0.0001497,0.00044795,0.0003669,13,211,239
0.0038164,0.001194,0.00063949,2.21E-06,17,70,70
4.41E-05,0.0010816,0.0013915,0.00013909,5,180,180
0.165,0.07701,0.048354,0.00039338,2,100,100
7.70E-21,2.16E-05,0.0003211,0.0021534,11,300,300
4.76E-05,0.001147,0.0011617,1.65E-05,11,256,155
0.0014327,0.00044822,0.00024007,8.31E-07,15,70,70
1.23E-05,0.00030238,0.00038901,3.89E-05,15,180,180
0.0065638,0.0030636,0.0019236,1.56E-05,11,100,100
8.15E-21,2.28E-05,0.00033966,0.0022779,12,300,300
8.75E-12,0.00037674,0.0019556,0.0034027,4,256,262
0.02171,0.006792,0.0036378,1.26E-05,7,70,70
2.44E-05,0.00059894,0.00077054,7.70E-05,15,180,180
0.0030774,0.0014364,0.00090189,7.34E-06,16,100,100
1.19E-20,3.33E-05,0.00049551,0.003323,11,300,300
2.16E-18,0.024001,0.13591,0.075398,1,358,242
0.027343,0.0085543,0.0045817,1.59E-05,4,70,70
2.25E-05,0.0005521,0.00071028,7.10E-05,19,180,180
0.0022098,0.0010314,0.0006476,5.27E-06,16,100,100
1.02E-20,2.84E-05,0.00042363,0.002841,14,300,300
8.12E-12,8.44E-05,0.0004378,0.00088331,14,239,266
0.0011243,0.00035174,0.00018839,6.52E-07,16,70,70
0.00023736,0.005815,0.0074809,0.0007478,3,180,180
0.0013983,0.00065263,0.00040978,3.33E-06,12,100,100
1.37E-19,0.00038242,0.0056949,0.038192,4,300,300
0.0068336,0.0029269,0.0017364,5.54E-06,8,155,96
0.0009894,0.00030953,0.00016579,5.74E-07,16,70,70
6.59E-05,0.001615,0.0020777,0.00020769,8,180,180
0.0059827,0.0027924,0.0017533,1.43E-05,11,100,100
9.03E-21,2.53E-05,0.0003767,0.0025263,10,300,300
3.33E-10,0.018727,0.094396,0.14642,1,262,259
0.0028552,0.00089325,0.00047843,1.66E-06,10,70,70
1.56E-05,0.00038228,0.0004918,4.92E-05,9,180,180
0.0013988,0.00065289,0.00040994,3.34E-06,19,100,100
1.42E-20,3.97E-05,0.00059167,0.003968,6,300,300
9.73E-06,0.00045288,0.00052611,1.66E-05,17,242,167
0.0059324,0.0018559,0.00099404,3.44E-06,12,70,70
0.00019582,0.0047974,0.0061718,0.00061693,6,180,180
0.0068804,0.0032113,0.0020164,1.64E-05,6,100,100
3.28E-20,9.19E-05,0.0013685,0.0091776,7,300,300
0.013123,0.0060633,0.0033114,1.06E-06,5,266,95
0.0019547,0.00061151,0.00032752,1.13E-06,15,70,70
3.83E-05,0.00093767,0.0012063,0.00012058,10,180,180
0.0049571,0.0023137,0.0014528,1.18E-05,7,100,100
2.62E-23,7.34E-08,1.09E-06,7.33E-06,19,300,300
6.77E-11,7.06E-05,0.00073577,0.0080014,7,96,347
0.0053409,0.0016709,0.00089494,3.10E-06,13,70,70
2.77E-05,0.00067841,0.00087278,8.72E-05,9,180,180
0.0030611,0.0014287,0.0008971,7.30E-06,15,100,100
6.78E-20,0.00018983,0.0028269,0.018958,3,300,300
0.010855,0.0023621,0.0010949,9.67E-08,13,259,73
0.0062202,0.001946,0.0010423,3.61E-06,12,70,70
3.10E-05,0.00075918,0.00097668,9.76E-05,9,180,180
0.0063921,0.0029834,0.0018733,1.52E-05,10,100,100
6.60E-21,1.85E-05,0.00027504,0.0018445,16,300,300
1.08E-18,1.71E-06,7.70E-05,0.0024008,5,167,399
0.0023097,0.00072258,0.00038702,1.34E-06,18,70,70
3.25E-05,0.00079656,0.0010248,0.00010244,11,180,180
0.0012859,0.00060019,0.00037685,3.07E-06,16,100,100
4.12E-21,1.15E-05,0.00017159,0.0011507,10,300,300
3.16E-13,2.53E-05,0.00053492,0.010789,5,95,389
0.00070488,0.00022052,0.00011811,4.09E-07,7,70,70
0.00022003,0.0053905,0.0069348,0.00069321,5,180,180
0.0086893,0.0040556,0.0025465,2.07E-05,4,100,100
6.10E-21,1.71E-05,0.00025455,0.0017071,17,300,300
1.18E-38,3.58E-06,0.00022588,0.0056797,11,347,337
0.026544,0.0083041,0.0044477,1.54E-05,6,70,70
0.001798,0.044048,0.056668,0.0056646,1,180,180
0.010986,0.0051278,0.0032197,2.62E-05,4,100,100
1.58E-18,0.0044368,0.06607,0.44309,1,300,300
5.25E-05,0.0035618,0.0073588,0.0065883,5,73,234
0.12434,0.038899,0.020835,7.21E-05,3,70,70
9.52E-06,0.00023333,0.00030017,3.00E-05,20,180,180
0.058417,0.027265,0.01712,0.00013928,3,100,100
5.91E-21,1.66E-05,0.00024653,0.0016533,8,300,300
3.14E-48,2.39E-05,0.0005888,0.0027294,6,399,286
0.0043232,0.0013525,0.00072441,2.51E-06,14,70,70
0.00015626,0.0038282,0.004925,0.0004923,3,180,180
0.00058053,0.00027096,0.00017013,1.38E-06,16,100,100
3.27E-20,9.16E-05,0.0013645,0.0091506,7,300,300
0.0043135,0.00057431,0.00022044,5.24E-11,15,389,70
0.0024459,0.00076518,0.00040983,1.42E-06,15,70,70
3.01E-05,0.0007385,0.00095008,9.50E-05,15,180,180
2.47E-05,1.15E-05,7.23E-06,5.88E-08,18,100,100
4.19E-21,1.17E-05,0.00017488,0.0011728,16,300,300
0.0061368,0.0039257,0.0019994,6.25E-08,7,337,94
0.0046992,0.0014701,0.0007874,2.72E-06,14,70,70
0.00027771,0.0068035,0.0087527,0.00087492,5,180,180
0.33559,0.15663,0.098348,0.0008001,1,100,100
2.58E-20,7.21E-05,0.0010738,0.0072011,9,300,300
3.39E-18,0.00011553,0.0031949,0.062008,3,234,350
4.70E-05,1.47E-05,7.87E-06,2.72E-08,14,70,70
0.00098505,0.024132,0.031046,0.0031034,3,180,180
0.0011863,0.00055371,0.00034767,2.83E-06,19,100,100
2.46E-21,6.89E-06,0.00010256,0.00068778,15,300,300
4.63E-14,0.0017711,0.012711,0.030341,3,286,271
0.20839,0.065193,0.034917,0.00012082,2,70,70
0.00034679,0.0084957,0.01093,0.0010925,5,180,180
0.05633,0.026292,0.016508,0.0001343,2,100,100
7.36E-21,2.06E-05,0.00030679,0.0020575,9,300,300
0.00057725,0.0001565,7.06E-05,4.76E-08,18,70,32
0.014007,0.0043822,0.0023471,8.12E-06,6,70,70
1.62E-05,0.00039687,0.00051057,5.10E-05,20,180,180
0.0037994,0.0017733,0.0011135,9.06E-06,14,100,100
4.31E-20,0.00012082,0.0017992,0.012066,7,300,300
0.00018994,0.00056783,0.00058333,5.51E-05,10,94,163
0.0010189,0.00031876,0.00017073,5.91E-07,20,70,70
0.00013602,0.0033323,0.0042869,0.00042852,8,180,180
0.00022372,0.00010442,6.56E-05,5.33E-07,20,100,100
5.02E-21,1.41E-05,0.00020951,0.001405,17,300,300
0.18222,0.016389,0.005577,9.30E-10,5,350,44
0.0076753,0.0024012,0.0012861,4.45E-06,6,70,70
0.00025368,0.0062148,0.0079953,0.00079921,4,180,180
0.0024717,0.0011536,0.00072436,5.89E-06,17,100,100
2.71E-21,7.58E-06,0.00011291,0.00075722,20,300,300
4.42E-29,3.91E-07,3.57E-05,0.0015376,14,271,383
0.0063782,0.0019954,0.0010687,3.70E-06,10,70,70
0.00086242,0.021128,0.027181,0.002717,3,180,180
0.00082861,0.00038674,0.00024283,1.98E-06,18,100,100
1.52E-21,4.25E-06,6.33E-05,0.00042455,9,300,300
3.05E-06,0.00024781,0.00058814,0.00087024,16,32,253
0.00051169,0.00016008,8.57E-05,2.97E-07,12,70,70
0.002065,0.05059,0.065084,0.0065058,2,180,180
0.06472,0.030207,0.018967,0.0001543,2,100,100
1.29E-19,0.000362,0.0053908,0.036152,3,300,300
0.0016407,0.0021322,0.0016487,2.29E-05,12,163,130
0.12204,0.038179,0.020449,7.08E-05,1,70,70
0.00013435,0.0032914,0.0042343,0.00042327,8,180,180
0.0024719,0.0011538,0.00072444,5.89E-06,16,100,100
6.49E-21,1.82E-05,0.00027057,0.0018145,11,300,300
4.38E-05,0.00068743,0.0011146,0.00063215,12,44,215
0.0021146,0.00066155,0.00035433,1.23E-06,14,70,70
2.30E-05,0.0005644,0.00072609,7.26E-05,17,180,180
0.0004143,0.00019337,0.00012142,9.88E-07,18,100,100
6.72E-22,1.88E-06,2.80E-05,0.00018783,13,300,300
1.17E-19,0.00036438,0.0011903,8.92E-05,16,383,212
4.03E-05,1.26E-05,6.75E-06,2.34E-08,20,70,70
0.000405,0.0099218,0.012764,0.0012759,4,180,180
0.0019857,0.00092681,0.00058194,4.73E-06,13,100,100
4.47E-20,0.00012502,0.0018618,0.012486,5,300,300
0.00016499,0.00041323,0.00030649,9.49E-07,13,253,127
0.0020058,0.00062751,0.0003361,1.16E-06,15,70,70
3.48E-06,8.52E-05,0.00010958,1.10E-05,16,180,180
0.0011288,0.00052685,0.00033081,2.69E-06,19,100,100
2.53E-20,7.08E-05,0.0010543,0.0070705,9,300,300
1.04E-05,0.00055701,0.00094469,0.0003533,11,130,209
0.001652,0.00051682,0.00027681,9.58E-07,19,70,70
2.44E-05,0.00059749,0.00076867,7.68E-05,10,180,180
0.00097387,0.00045454,0.0002854,2.32E-06,19,100,100
1.44E-21,4.03E-06,6.01E-05,0.00040274,17,300,300
9.56E-14,2.51E-05,0.00023337,0.0014361,3,215,304
0.0010336,0.00032336,0.00017319,5.99E-07,15,70,70
6.59E-05,0.001615,0.0020777,0.00020769,8,180,180
0.0017043,0.00079545,0.00049946,4.06E-06,19,100,100
9.94E-21,2.78E-05,0.00041457,0.0027803,7,300,300
0.00010336,0.031681,0.053566,0.0093974,1,212,199
0.0066728,0.0020876,0.0011181,3.87E-06,7,70,70
3.45E-06,8.46E-05,0.00010878,1.09E-05,14,180,180
0.00061124,0.00028529,0.00017913,1.46E-06,20,100,100
2.67E-20,7.49E-05,0.0011152,0.0074787,9,300,300
0.0078555,0.0278,0.028117,0.001898,2,127,160
0.0044133,0.0013807,0.0007395,2.56E-06,12,70,70
3.20E-06,7.85E-05,0.00010099,1.01E-05,10,180,180
0.00078303,0.00036547,0.00022948,1.87E-06,20,100,100
7.89E-21,2.21E-05,0.00032904,0.0022067,14,300,300
0.00069412,0.012106,0.013573,0.00058032,3,209,166
0.0024305,0.00076038,0.00040726,1.41E-06,18,70,70
3.60E-05,0.00088194,0.0011346,0.00011342,15,180,180
0.15261,0.07123,0.044725,0.00036385,2,100,100
1.91E-21,5.35E-06,7.97E-05,0.00053478,18,300,300
0.00012483,0.00028035,0.0001807,8.27E-08,14,304,115
0.26307,0.082301,0.044081,0.00015253,2,70,70
8.18E-05,0.0020034,0.0025774,0.00025764,8,180,180
0.0022671,0.0010581,0.0006644,5.41E-06,17,100,100
6.11E-20,0.00017111,0.0025481,0.017089,5,300,300
8.88E-10,0.0027918,0.017269,0.063194,1,199,286
0.0085657,0.0026797,0.0014353,4.97E-06,10,70,70
0.00016813,0.0041189,0.005299,0.00052969,6,180,180
0.00035556,0.00016595,0.0001042,8.48E-07,20,100,100
4.76E-20,0.00013327,0.0019846,0.013309,4,300,300
2.64E-06,0.00024849,0.00042452,0.00012753,20,160,206
0.0042163,0.0013191,0.00070649,2.44E-06,15,70,70
0.00019187,0.0047004,0.0060471,0.00060447,3,180,180
0.0010014,0.00046741,0.00029348,2.39E-06,15,100,100
1.46E-19,0.00040909,0.006092,0.040855,3,300,300
0.0041569,0.00096457,0.00038004,1.88E-08,9,166,22
0.0011314,0.00035395,0.00018958,6.56E-07,17,70,70
3.54E-05,0.00086643,0.0011147,0.00011142,15,180,180
0.0020628,0.0009628,0.00060454,4.92E-06,19,100,100
5.99E-20,0.00016776,0.0024982,0.016754,6,300,300
2.45E-10,9.14E-05,0.00072305,0.00546,9,115,324
1.0039,0.31408,0.16822,0.00058208,1,70,70
1.91E-06,4.67E-05,6.01E-05,6.01E-06,14,180,180
0.00014915,6.96E-05,4.37E-05,3.56E-07,15,100,100
8.95E-21,2.51E-05,0.00037326,0.0025032,11,300,300
0.0018525,0.00025085,9.24E-05,2.89E-10,15,286,41
0.02712,0.0084842,0.0045442,1.57E-05,6,70,70
0.0001004,0.0024597,0.0031644,0.00031632,5,180,180
0.00094259,0.00043994,0.00027624,2.25E-06,16,100,100
2.82E-21,7.91E-06,0.00011773,0.00078954,14,300,300
0.00045963,0.00050339,0.00035315,1.67E-06,16,206,120
0.00035081,0.00010975,5.88E-05,2.03E-07,19,70,70
1.29E-05,0.00031595,0.00040646,4.06E-05,15,180,180
0.00057104,0.00026653,0.00016735,1.36E-06,19,100,100
3.90E-20,0.0001092,0.0016261,0.010905,7,300,300
6.69E-06,0.00019731,0.00038438,0.00038378,18,22,236
0.0012434,0.00038899,0.00020835,7.21E-07,10,70,70
6.17E-06,0.00015119,0.0001945,1.94E-05,15,180,180
0.00092386,0.0004312,0.00027075,2.20E-06,16,100,100
6.08E-21,1.70E-05,0.00025346,0.0016998,16,300,300
1.92E-09,0.00067472,0.0012186,4.95E-05,16,324,190
0.012707,0.0039753,0.0021292,7.37E-06,9,70,70
0.00084659,0.02074,0.026682,0.0026671,3,180,180
0.00093218,0.00043509,0.00027319,2.22E-06,12,100,100
8.23E-19,0.0023045,0.034317,0.23014,1,300,300
1.32E-07,7.30E-05,0.00025044,0.00071892,16,41,283
0.0020602,0.00064453,0.00034521,1.19E-06,19,70,70
8.09E-05,0.0019814,0.0025491,0.00025481,9,180,180
0.00033559,0.00015663,9.83E-05,8.00E-07,10,100,100
1.20E-20,3.37E-05,0.00050158,0.0033638,9,300,300
7.36E-08,0.00059666,0.0024771,0.0071347,3,120,280
0.0012434,0.00038899,0.00020835,7.21E-07,20,70,70
3.10E-05,0.0007587,0.00097606,9.76E-05,13,180,180
0.0023526,0.0010981,0.00068947,5.61E-06,12,100,100
3.05E-20,8.55E-05,0.0012727,0.0085352,8,300,300
3.76E-25,1.53E-06,0.00013679,0.0059874,7,236,398
0.00036787,0.00011509,6.16E-05,2.13E-07,13,70,70
5.45E-05,0.0013345,0.0017169,0.00017162,10,180,180
0.0040684,0.0018989,0.0011923,9.70E-06,14,100,100
2.88E-21,8.07E-06,0.00012018,0.00080599,16,300,300
1.50E-17,6.41E-07,1.42E-05,0.00025478,10,190,356
0.00011257,3.52E-05,1.89E-05,6.53E-08,15,70,70
0.00067648,0.016573,0.021321,0.0021312,2,180,180
0.0031179,0.0014553,0.00091375,7.43E-06,15,100,100
3.40E-21,9.52E-06,0.00014183,0.00095117,18,300,300
1.35E-09,0.018148,0.065177,0.038157,1,283,236
0.0012508,0.00039131,0.00020959,7.25E-07,18,70,70
2.57E-05,0.00062996,0.00081044,8.10E-05,18,180,180
4.79E-05,2.24E-05,1.41E-05,1.14E-07,10,100,100
1.31E-20,3.67E-05,0.00054631,0.0036637,10,300,300
6.54E-07,0.0010986,0.0016485,7.69E-05,13,280,183
0.0062522,0.001956,0.0010476,3.63E-06,12,70,70
3.39E-06,8.30E-05,0.00010678,1.07E-05,17,180,180
0.063388,0.029586,0.018577,0.00015113,3,100,100
4.89E-21,1.37E-05,0.00020407,0.0013686,12,300,300
0.0074812,0.041425,0.020957,6.61E-08,4,398,99
0.0011036,0.00034526,0.00018492,6.40E-07,13,70,70
6.40E-06,0.00015673,0.00020163,2.02E-05,16,180,180
0.0049914,0.0023297,0.0014628,1.19E-05,9,100,100
1.18E-21,3.30E-06,4.91E-05,0.00032952,17,300,300
3.18E-59,1.29E-07,5.82E-05,0.0051079,4,356,393
0.00061403,0.0001921,0.00010289,3.56E-07,15,70,70
0.0016022,0.039251,0.050496,0.0050476,1,180,180
0.0010874,0.00050754,0.00031868,2.59E-06,13,100,100
2.84E-21,7.95E-06,0.00011833,0.00079359,5,300,300
1.31E-23,9.36E-06,0.00070098,0.027904,2,236,391
0.010526,0.0032931,0.0017638,6.10E-06,7,70,70
4.41E-05,0.0010812,0.001391,0.00013904,12,180,180
0.0034997,0.0016334,0.0010256,8.34E-06,10,100,100
2.58E-20,7.22E-05,0.0010755,0.0072126,8,300,300
4.10E-20,4.75E-07,2.27E-05,0.00072661,7,183,395
