Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,Wind_speed,Wind_speed_reci,Wind_speed_sqr_log,Source_Location_X,Source_Location_Y,Source_Emission_rate,Log
0.0013184,-5.759905611,0.00061534,-6.421769706,0.01139,0.00038637,3.14E-06,20,0.05,2.602059991,100,100,0.010464,-1.980302269
2.42E-21,-41.23236927,6.79E-06,-10.33626045,0,0.00010106,0.00067772,11,0.090909091,2.08278537,300,300,0.001966,-2.706416487
0.00059604,-6.449449188,0.0027708,-5.114789642,0.00019963,0.0030355,0.00031201,4,0.25,1.204119983,114,169,0.002949,-2.530325227
0.010362,-3.969112824,0.0032416,-4.978481153,0.022067,0.0017362,6.01E-06,8,0.125,1.806179974,70,70,0.0091324,-2.039415075
0.00011081,-7.91084209,0.0027146,-5.13258831,2.18E-11,0.0034924,0.0003491,7,0.142857143,1.69019608,180,180,0.0096715,-2.014506164
0.0026301,-5.160055477,0.0012276,-5.82188624,0.022722,0.00077078,6.27E-06,12,0.083333333,2.158362492,100,100,0.0075152,-2.124059457
4.30E-21,-40.73306309,1.21E-05,-9.834429259,0,0.00017948,0.0012037,17,0.058823529,2.460897843,300,300,0.0083397,-2.078849572
1.57E-06,-11.6082007,0.00084574,-6.145526257,9.34E-31,0.0016558,0.00052923,10,0.1,2,196,212,0.010528,-1.977654124
0.0015818,-5.601696858,0.00049487,-6.611017746,0.0033689,0.00026506,9.17E-07,19,0.052631579,2.557507202,70,70,0.007864,-2.104356495
2.00E-05,-9.397940009,0.00048953,-6.620441376,3.93E-12,0.00062977,6.30E-05,7,0.142857143,1.69019608,180,180,0.001744,-2.758453519
0.088779,-2.103379502,0.041437,-2.765223389,0.76698,0.026018,0.00021167,3,0.333333333,0.954242509,100,100,0.015855,-1.799833754
5.96E-21,-40.44950748,1.67E-05,-9.554567058,0,0.00024841,0.0016659,17,0.058823529,2.460897843,300,300,0.011542,-1.93771893
0.001269,-5.793076756,0.0027467,-5.122377545,9.05E-05,0.0021952,2.14E-05,11,0.090909091,2.08278537,205,134,0.014016,-1.853375911
0.0011783,-5.857488245,0.00036862,-6.86684221,0.0025094,0.00019744,6.83E-07,16,0.0625,2.408239965,70,70,0.004154,-2.381533508
0.00071209,-6.294930226,0.017445,-3.516658052,1.40E-10,0.022443,0.0022434,3,0.333333333,0.954242509,180,180,0.011416,-1.94248604
0.055132,-2.517192505,0.025732,-3.179052915,0.4763,0.016157,0.00013144,2,0.5,0.602059991,100,100,0.004376,-2.358922687
3.13E-19,-37.00891132,0.00087742,-6.113584941,0,0.013066,0.087626,2,0.5,0.602059991,300,300,0.0084031,-2.075560468
3.79E-60,-118.8427216,1.71E-08,-15.53400778,0,9.00E-06,0.0008391,11,0.090909091,2.08278537,353,399,0.0021563,-2.666290817
0.0018011,-5.488924348,0.00056348,-6.498242988,0.0038359,0.0003018,1.04E-06,15,0.066666667,2.352182518,70,70,0.0055809,-2.253295759
6.32E-06,-10.39856584,0.00015482,-7.620345874,1.24E-12,0.00019918,1.99E-05,20,0.05,2.602059991,180,180,0.0045028,-2.346517343
0.64081,-0.386541439,0.29909,-1.048396215,5.5361,0.1878,0.0015278,1,1,0,100,100,0.012716,-1.895649481
2.64E-20,-39.15679215,7.41E-05,-8.260363584,0,0.0011028,0.007396,7,0.142857143,1.69019608,300,300,0.0086885,-2.061055195
0.0041928,-4.754991707,0.00089807,-6.093379622,1.55E-05,0.00039465,7.98E-08,18,0.055555556,2.51054501,169,48,0.011384,-1.943705113
0.071892,-2.286638869,0.022491,-3.295982469,0.15311,0.012046,4.17E-05,3,0.333333333,0.954242509,70,70,0.0089105,-2.050097925
0.0085806,-4.132964686,0.21021,-1.354693256,1.69E-09,0.27044,0.027033,1,1,0,180,180,0.015284,-1.815762971
4.99E-05,-8.603798909,2.33E-05,-9.265288158,0.00043143,1.46E-05,1.19E-07,16,0.0625,2.408239965,100,100,0.00025368,-3.595713771
5.25E-19,-36.55968139,0.0014701,-5.665306245,0,0.021892,0.14681,2,0.5,0.602059991,300,300,0.014079,-1.851428191
2.50E-13,-25.20411998,3.29E-05,-8.965608204,4.68E-162,0.00028963,0.0016787,17,0.058823529,2.460897843,212,302,0.013477,-1.870406772
0.0073777,-4.264158017,0.0023081,-5.273490758,0.015712,0.0012362,4.28E-06,7,0.142857143,1.69019608,70,70,0.0049784,-2.302910212
7.33E-05,-8.269792051,0.001795,-5.491871094,1.44E-11,0.0023092,0.00023083,11,0.090909091,2.08278537,180,180,0.015791,-1.801590366
0.0060883,-4.431007912,0.0028417,-5.092843545,0.052599,0.0017843,1.45E-05,11,0.090909091,2.08278537,100,100,0.014618,-1.835112042
3.02E-19,-37.03998611,0.00084431,-6.146996134,0,0.012573,0.084319,2,0.5,0.602059991,300,300,0.008086,-2.092266263
0.0054704,-4.523961833,0.033712,-2.944430963,0.00042601,0.037694,0.0035241,2,0.5,0.602059991,134,170,0.0089105,-2.050097925
0.012565,-3.801675014,0.0039309,-4.811016009,0.026759,0.0021054,7.29E-06,9,0.111111111,1.908485019,70,70,0.014016,-1.853375911
2.39E-05,-9.243204198,0.00058434,-6.466668768,4.69E-12,0.00075175,7.51E-05,16,0.0625,2.408239965,180,180,0.010876,-1.963530801
0.0024018,-5.238926319,0.001121,-5.900788775,0.020749,0.00070387,5.73E-06,13,0.076923077,2.227886705,100,100,0.0080543,-2.093972198
4.09E-21,-40.77655338,1.14E-05,-9.886190297,0,0.00017045,0.0011431,19,0.052631579,2.557507202,300,300,0.0098935,-2.004650042
7.83E-45,-88.21247648,0.00086986,-6.121101279,0,0.018474,0.067365,1,1,0,399,281,0.0022197,-2.653705718
0.0015059,-5.644407733,0.0004711,-6.653773792,0.003207,0.00025232,8.73E-07,17,0.058823529,2.460897843,70,70,0.0059932,-2.222341229
1.62E-05,-9.580969971,0.00039694,-6.802550269,3.19E-12,0.00051066,5.10E-05,16,0.0625,2.408239965,180,180,0.0073884,-2.1314496
0.0041948,-4.754577481,0.0019579,-5.416418987,0.03624,0.0012293,1.00E-05,12,0.083333333,2.158362492,100,100,0.011986,-1.921325727
7.28E-20,-38.27573724,0.00020396,-7.380909993,0,0.0030373,0.020369,5,0.2,1.397940009,300,300,0.012208,-1.913355479
0.0079702,-4.197061561,0.009283,-4.064623299,0.042086,0.0079531,0.00049821,2,0.5,0.602059991,48,142,0.0020928,-2.679272273
0.016766,-3.551141076,0.0052451,-4.560492455,0.035706,0.0028093,9.72E-06,8,0.125,1.806179974,70,70,0.014777,-1.830413727
4.33E-05,-8.727024207,0.0010606,-5.948896754,8.51E-12,0.0013645,0.0001364,13,0.076923077,2.227886705,180,180,0.013033,-1.884955605
0.0014986,-5.648628543,0.00069945,-6.310486651,0.012947,0.00043918,3.57E-06,15,0.066666667,2.352182518,100,100,0.0066908,-2.174521952
5.60E-23,-44.50362395,1.57E-07,-13.6082007,0,2.33E-06,1.57E-05,13,0.076923077,2.227886705,300,300,6.34E-05,-4.197910742
0.0037097,-4.86132242,0.0011071,-5.911626298,0,0.00053372,2.65E-08,13,0.076923077,2.227886705,302,84,0.005137,-2.289290434
0.020817,-3.363163716,0.0065126,-4.37249119,0.044335,0.0034882,1.21E-05,7,0.142857143,1.69019608,70,70,0.014047,-1.852416418
5.29E-05,-8.553088656,0.0012947,-5.775661704,1.04E-11,0.0016657,0.0001665,8,0.125,1.806179974,180,180,0.0060249,-2.220050157
0.071201,-2.295027814,0.033232,-2.956887042,0.61512,0.020866,0.00016976,3,0.333333333,0.954242509,100,100,0.012716,-1.895649481
7.20E-22,-42.28533501,2.02E-06,-11.38929726,0,3.00E-05,0.00020137,17,0.058823529,2.460897843,300,300,0.0013952,-2.855363532
0.0043913,-4.714813784,0.0040112,-4.793451367,0.058129,0.0028434,2.28E-05,7,0.142857143,1.69019608,170,120,0.0079909,-2.097404304
0.0066315,-4.356776452,0.0020746,-5.366131253,0.014123,0.0011112,3.84E-06,5,0.2,1.397940009,70,70,0.0022831,-2.641475066
4.95E-05,-8.610789602,0.0012115,-5.833353163,9.73E-12,0.0015585,0.00015579,3,0.333333333,0.954242509,180,180,0.00079274,-3.100869228
0.001981,-5.406231049,0.00092462,-6.068073434,0.017114,0.00058056,4.72E-06,11,0.090909091,2.08278537,100,100,0.0047565,-2.322712499
4.58E-21,-40.67826904,1.28E-05,-9.785580061,0,0.00019106,0.0012813,8,0.125,1.806179974,300,300,0.001966,-2.706416487
6.54E-19,-36.3688445,1.56E-05,-9.613750803,0,0.00021105,0.0014391,19,0.052631579,2.557507202,281,302,0.012557,-1.901114106
0.0029341,-5.065050177,0.00091791,-6.074399798,0.0062487,0.00049164,1.70E-06,19,0.052631579,2.557507202,70,70,0.014587,-1.836034017
2.43E-05,-9.228787453,0.00059559,-6.450105205,4.78E-12,0.00076623,7.66E-05,19,0.052631579,2.557507202,180,180,0.015633,-1.805957672
0.0066856,-4.349719222,0.0031204,-5.011579462,0.057758,0.0019593,1.59E-05,7,0.142857143,1.69019608,100,100,0.0065005,-2.187053237
1.01E-20,-39.99135725,2.81E-05,-9.10258736,0,0.0004191,0.0028106,12,0.083333333,2.158362492,300,300,0.0097032,-2.013085017
0.0044737,-4.698666285,0.0011247,-5.89792661,0.0022049,0.00054535,4.10E-07,8,0.125,1.806179974,142,62,0.0028222,-2.549412212
0.0025559,-5.184912284,0.0007996,-6.194254429,0.0054433,0.00042827,1.48E-06,20,0.05,2.602059991,70,70,0.014079,-1.851428191
4.73E-05,-8.650277719,0.0011587,-5.872057986,9.30E-12,0.0014907,0.00014901,13,0.076923077,2.227886705,180,180,0.014238,-1.846551011
0.0015418,-5.623943917,0.00071964,-6.28576941,0.01332,0.00045186,3.68E-06,16,0.0625,2.408239965,100,100,0.0078323,-2.106110686
1.00E-20,-40,2.81E-05,-9.10258736,0,0.0004186,0.0028073,7,0.142857143,1.69019608,300,300,0.0032978,-2.481775686
1.80E-10,-19.48945499,0.00032971,-6.963735761,7.93E-29,0.0040456,0.05295,3,0.333333333,0.954242509,84,361,0.013921,-1.856329567
0.00094982,-6.04471738,0.00029715,-7.054048531,0.0020228,0.00015915,5.51E-07,20,0.05,2.602059991,70,70,0.0052321,-2.281323964
9.51E-06,-10.04363897,0.00023287,-7.265772914,1.87E-12,0.00029958,2.99E-05,18,0.055555556,2.51054501,180,180,0.0054858,-2.26076003
0.64081,-0.386541439,0.29909,-1.048396215,5.5361,0.1878,0.0015278,1,1,0,100,100,0.012716,-1.895649481
9.68E-21,-40.02824929,2.71E-05,-9.134061418,0,0.00040369,0.0027073,8,0.125,1.806179974,300,300,0.004154,-2.381533508
6.21E-05,-8.4138168,0.00052644,-6.557302239,3.02E-06,0.00064509,9.44E-05,15,0.066666667,2.352182518,120,180,0.0089422,-2.048555621
0.0047811,-4.640944345,0.0014957,-5.650311013,0.010182,0.00080113,2.77E-06,12,0.083333333,2.158362492,70,70,0.0094812,-2.023136692
0.00014786,-7.660298596,0.0036222,-4.882055148,2.91E-11,0.00466,0.00046582,6,0.166666667,1.556302501,180,180,0.0094812,-2.023136692
0.0064978,-4.37446732,0.0030328,-5.036312457,0.056136,0.0019043,1.55E-05,11,0.090909091,2.08278537,100,100,0.015601,-1.806847563
2.14E-19,-37.33917245,0.00059892,-6.445262368,0,0.0089189,0.059813,3,0.333333333,0.954242509,300,300,0.012906,-1.889208339
0.0025819,-5.176121165,0.0012195,-5.827636391,0,0.00063533,6.24E-08,18,0.055555556,2.51054501,302,93,0.011003,-1.958488887
0.0045336,-4.687113601,0.0014183,-5.696463794,0.0096552,0.00075965,2.63E-06,15,0.066666667,2.352182518,70,70,0.014047,-1.852416418
2.63E-06,-11.1600885,6.43E-05,-8.383578054,5.16E-13,8.28E-05,8.27E-06,20,0.05,2.602059991,180,180,0.0018709,-2.727949425
0.00047941,-6.638585823,0.00022376,-7.300435093,0.0041417,0.0001405,1.14E-06,10,0.1,2,100,100,0.00095129,-3.021687069
6.11E-20,-38.42791758,0.00017107,-7.533652289,0,0.0025475,0.017084,6,0.166666667,1.556302501,300,300,0.014745,-1.831355223
0.010693,-3.941800866,0.0041601,-4.761792459,0.050384,0.0024734,1.95E-05,8,0.125,1.806179974,62,88,0.011859,-1.925951931
0.0014225,-5.69389545,0.00044502,-6.703240941,0.0030295,0.00023836,8.25E-07,15,0.066666667,2.352182518,70,70,0.0044077,-2.355787972
5.85E-06,-10.46568827,0.00014336,-7.687144015,1.15E-12,0.00018444,1.84E-05,17,0.058823529,2.460897843,180,180,0.0030124,-2.521087361
0.0043502,-4.722981552,0.0020304,-5.38483679,0.037582,0.0012749,1.04E-05,12,0.083333333,2.158362492,100,100,0.01243,-1.905528871
1.68E-20,-39.54938144,4.71E-05,-8.653958186,0,0.00070212,0.0047086,5,0.2,1.397940009,300,300,0.0028222,-2.549412212
3.38E-21,-40.9421666,0.00051555,-6.575458418,0,0.0031803,0.0020357,6,0.166666667,1.556302501,361,245,0.0081177,-2.090567003
0.01378,-3.721501565,0.0043109,-4.730864103,0.029347,0.0023089,7.99E-06,8,0.125,1.806179974,70,70,0.012145,-1.915602481
0.00035604,-6.897002415,0.0087225,-4.118718044,7.00E-11,0.011221,0.0011217,2,0.5,0.602059991,180,180,0.0025368,-2.595713771
0.00044745,-6.698510975,0.00020884,-7.360372631,0.0038656,0.00013113,1.07E-06,5,0.2,1.397940009,100,100,0.00022197,-3.653705718
7.02E-21,-40.30732578,1.97E-05,-9.411067548,0,0.00029277,0.0019634,15,0.066666667,2.352182518,300,300,0.010591,-1.975063032
0.0063558,-4.393659555,0.0013086,-5.766386168,4.08E-08,0.00053966,4.42E-08,17,0.058823529,2.460897843,180,37,0.015379,-1.813071903
0.024369,-3.226324584,0.0076238,-4.235657011,0.051899,0.0040833,1.41E-05,6,0.166666667,1.556302501,70,70,0.012081,-1.917897116
1.67E-05,-9.554567058,0.00040955,-6.775386139,3.29E-12,0.00052688,5.27E-05,19,0.052631579,2.557507202,180,180,0.01075,-1.968591536
0.0053694,-4.540148483,0.0025061,-5.202003207,0.046387,0.0015736,1.28E-05,10,0.1,2,100,100,0.010654,-1.972487308
3.22E-20,-38.98428826,9.02E-05,-8.089586925,0,0.0013436,0.0090106,4,0.25,1.204119983,300,300,0.0034564,-2.461376004
7.06E-05,-8.302390598,0.00044696,-6.699462683,1.65E-05,0.00054277,9.47E-05,20,0.05,2.602059991,93,181,0.013921,-1.856329567
0.0013528,-5.737532811,0.00042321,-6.746888158,0.002881,0.00022667,7.84E-07,20,0.05,2.602059991,70,70,0.0074518,-2.12773881
0.0069784,-4.312488281,0.17096,-1.534210982,1.37E-09,0.21994,0.021985,1,1,0,180,180,0.01243,-1.905528871
0.0023651,-5.252300984,0.0011039,-5.914140533,0.020432,0.00069312,5.64E-06,5,0.2,1.397940009,100,100,0.0011733,-2.930590929
2.72E-22,-43.13086219,7.62E-07,-12.23609006,0,1.13E-05,7.61E-05,20,0.05,2.602059991,300,300,0.00072933,-3.137075922
6.20E-13,-24.41521662,1.50E-06,-11.64781748,3.03E-32,1.88E-05,0.0002488,19,0.052631579,2.557507202,88,361,0.0026002,-2.584993246
0.011765,-3.858816137,0.0036806,-4.868162756,0.025056,0.0019713,6.82E-06,8,0.125,1.806179974,70,70,0.010369,-1.984263126
3.19E-05,-8.992418634,0.00078139,-6.214264302,6.27E-12,0.0010053,0.00010049,12,0.083333333,2.158362492,180,180,0.0081811,-2.087188299
0.0037668,-4.848054877,0.0017581,-5.509912852,0.032542,0.0011039,8.98E-06,14,0.071428571,2.292256071,100,100,0.01465,-1.834162375
7.69E-21,-40.22814732,2.15E-05,-9.33512308,0,0.00032075,0.002151,17,0.058823529,2.460897843,300,300,0.014904,-1.826697158
6.44E-20,-38.38222827,6.65E-06,-10.35435671,0,0.00017633,0.0031685,14,0.071428571,2.292256071,245,344,0.011955,-1.92245042
0.0011154,-5.90513872,0.00034896,-6.914448704,0.0023756,0.00018691,6.47E-07,17,0.058823529,2.460897843,70,70,0.0044394,-2.352675722
4.37E-05,-8.719037126,0.0010699,-5.941313625,8.59E-12,0.0013764,0.00013758,8,0.125,1.806179974,180,180,0.0049784,-2.302910212
0.0081874,-4.173707983,0.0038214,-4.835555001,0.070733,0.0023994,1.95E-05,9,0.111111111,1.908485019,100,100,0.01316,-1.880744111
6.43E-21,-40.38357805,1.80E-05,-9.48945499,0,0.00026823,0.0017988,15,0.066666667,2.352182518,300,300,0.0097032,-2.013085017
7.01E-10,-18.30856396,2.96E-05,-9.057416578,2.26E-19,0.00023712,0.0021991,12,0.083333333,2.158362492,37,348,0.010147,-1.99366234
0.016947,-3.541814341,0.0053018,-4.551153318,0.036092,0.0028397,9.83E-06,5,0.2,1.397940009,70,70,0.0058346,-2.233988912
4.26E-05,-8.741180802,0.0010426,-5.963764559,8.37E-12,0.0013413,0.00013408,8,0.125,1.806179974,180,180,0.0048516,-2.314115013
9.23E-05,-8.069596598,4.31E-05,-8.73104546,0.00079766,2.71E-05,2.20E-07,15,0.066666667,2.352182518,100,100,0.00041223,-3.384860406
8.18E-19,-36.17449339,0.0022912,-5.279873999,0,0.03412,0.22882,1,1,0,300,300,0.0054858,-2.26076003
5.47E-12,-22.52402535,3.10E-05,-9.017276612,1.53E-68,0.00023718,0.0013191,20,0.05,2.602059991,181,303,0.015411,-1.81216918
0.016118,-3.585377697,0.0050425,-4.594708186,0.034327,0.0027008,9.35E-06,2,0.5,0.602059991,70,70,0.00088787,-3.051650618
0.00017838,-7.497307681,0.0043701,-4.71901725,3.51E-11,0.0056222,0.00056199,7,0.142857143,1.69019608,180,180,0.01557,-1.807711387
0.0073379,-4.268856422,0.0034249,-4.930704209,0.063393,0.0021505,1.75E-05,7,0.142857143,1.69019608,100,100,0.0071347,-2.146624283
7.07E-21,-40.30116117,1.98E-05,-9.406669619,0,0.00029462,0.0019758,9,0.111111111,1.908485019,300,300,0.0038369,-2.41601952
5.91E-43,-84.45682504,1.89E-06,-11.44707639,0,0.0001182,0.0026946,18,0.055555556,2.51054501,361,331,0.012303,-1.909988976
0.0023787,-5.247320655,0.00074417,-6.256655684,0.005066,0.00039858,1.38E-06,11,0.090909091,2.08278537,70,70,0.0039637,-2.401899223
0.0013307,-5.751839686,0.0326,-2.9735648,2.62E-10,0.04194,0.0041923,2,0.5,0.602059991,180,180,0.0094812,-2.023136692
0.012562,-3.801882422,0.0058633,-4.463715769,0.10853,0.0036815,3.00E-05,6,0.166666667,1.556302501,100,100,0.0089739,-2.047018774
1.32E-20,-39.75885214,3.71E-05,-8.861252181,0,0.00055199,0.0037019,13,0.076923077,2.227886705,300,300,0.014999,-1.823937695
0.062388,-2.409797873,0.0058388,-4.467352801,0,0.0020414,6.47E-10,7,0.142857143,1.69019608,344,47,0.0079274,-2.100869228
0.16118,-1.585377697,0.050425,-2.594708186,0.34327,0.027008,9.35E-05,1,1,0,70,70,0.0022197,-2.653705718
3.67E-05,-8.870667871,0.0008995,-6.091997665,7.22E-12,0.0011572,0.00011568,4,0.25,1.204119983,180,180,0.0010464,-2.980302269
0.0017858,-5.496334363,0.0008335,-6.158188792,0.015428,0.00052335,4.26E-06,20,0.05,2.602059991,100,100,0.014174,-1.848507572
7.63E-21,-40.23495092,2.14E-05,-9.339172453,0,0.00031819,0.0021339,15,0.066666667,2.352182518,300,300,0.011511,-1.938886946
6.94E-54,-106.3172811,1.96E-06,-11.41548786,0,0.00079036,0.066404,3,0.333333333,0.954242509,348,394,0.011764,-1.929444984
0.0057205,-4.48513202,0.0017896,-5.494488058,0.012183,0.00095854,3.32E-06,8,0.125,1.806179974,70,70,0.0050419,-2.297405772
4.04E-05,-8.78723727,0.00099,-6.008729611,7.95E-12,0.0012736,0.00012731,10,0.1,2,180,180,0.0071981,-2.142782124
0.03246,-2.977302969,0.01515,-3.639174734,0.28043,0.0095128,7.74E-05,4,0.25,1.204119983,100,100,0.010306,-1.986909862
5.02E-21,-40.59859257,1.41E-05,-9.701561775,0,0.0002094,0.0014043,9,0.111111111,1.908485019,300,300,0.002727,-2.564314862
1.05E-14,-27.9576214,0.00023441,-7.26004773,0,0.0012961,0.001546,7,0.142857143,1.69019608,303,254,0.0052321,-2.281323964
0.0012031,-5.839396546,0.00037638,-6.848746924,0.0025622,0.00020159,6.98E-07,17,0.058823529,2.460897843,70,70,0.0047882,-2.319827718
4.36E-06,-10.72102702,0.00010681,-7.94277617,8.57E-13,0.00013741,1.37E-05,14,0.071428571,2.292256071,180,180,0.0015221,-2.817556814
0.00029306,-7.066086909,0.00013678,-7.727954801,0.0025318,8.59E-05,6.99E-07,17,0.058823529,2.460897843,100,100,0.0016806,-2.774535641
9.49E-20,-38.04546758,0.00026571,-7.151184201,0,0.0039568,0.026536,4,0.25,1.204119983,300,300,0.010179,-1.992294886
2.83E-07,-13.09642713,0.0028601,-5.087237564,0,0.0036725,3.41E-05,7,0.142857143,1.69019608,331,168,0.0077372,-2.111416177
0.017333,-3.522252526,0.0054227,-4.531568843,0.036915,0.0029044,1.01E-05,6,0.166666667,1.556302501,70,70,0.0085934,-2.065834972
0.00015259,-7.632947854,0.0037382,-4.854674934,3.00E-11,0.0048092,0.00048073,7,0.142857143,1.69019608,180,180,0.013318,-1.875560989
0.0037994,-4.840569963,0.0017733,-5.502435572,0.032824,0.0011135,9.06E-06,14,0.071428571,2.292256071,100,100,0.014777,-1.830413727
2.51E-21,-41.20065256,7.03E-06,-10.30608935,0,0.0001047,0.00070215,9,0.111111111,1.908485019,300,300,0.0013635,-2.865344858
0.00066312,-6.356815747,0.0012235,-5.824792053,0.0021138,0.0011877,0.00012582,13,0.076923077,2.227886705,47,158,0.013223,-1.878670002
0.0029564,-5.058473613,0.00092491,-6.06780105,0.0062963,0.00049538,1.71E-06,9,0.111111111,1.908485019,70,70,0.0032978,-2.481775686
5.56E-05,-8.509850417,0.0013618,-5.73177334,1.09E-11,0.0017519,0.00017512,7,0.142857143,1.69019608,180,180,0.0048516,-2.314115013
0.0020293,-5.385307489,0.00094717,-6.047144132,0.017532,0.00059472,4.84E-06,17,0.058823529,2.460897843,100,100,0.011637,-1.934158966
2.22E-21,-41.30729405,6.22E-06,-10.41241923,0,9.26E-05,0.00062084,7,0.142857143,1.69019608,300,300,0.00072933,-3.137075922
1.02E-28,-55.98279966,0.00021287,-7.34377108,0,0.0012807,0.00039632,8,0.125,1.806179974,394,236,0.0050736,-2.294683775
0.00078352,-6.211899827,0.00024512,-7.221242504,0.0016687,0.00013129,4.54E-07,12,0.083333333,2.158362492,70,70,0.0015538,-2.808604883
0.0003183,-6.994326723,0.0077979,-4.216044677,6.26E-11,0.010032,0.0010028,5,0.2,1.397940009,180,180,0.014174,-1.848507572
0.029475,-3.061092372,0.013757,-3.722952525,0.25464,0.0086379,7.03E-05,3,0.333333333,0.954242509,100,100,0.0052638,-2.27870062
1.50E-20,-39.64781748,4.20E-05,-8.753501419,0,0.0006259,0.0041975,11,0.090909091,2.08278537,300,300,0.012177,-1.914459694
0.00025096,-7.200790989,0.12032,-1.839324354,0,0.17904,0.012095,1,1,0,254,185,0.0091958,-2.036410483
0.25674,-1.181012926,0.08032,-2.1903526,0.54678,0.04302,0.00014886,2,0.5,0.602059991,70,70,0.014143,-1.849458459
0.00012353,-7.816455117,0.0030262,-5.038204746,2.43E-11,0.0038931,0.00038916,7,0.142857143,1.69019608,180,180,0.010781,-1.967340954
0.0031763,-4.996156971,0.0014825,-5.658010596,0.027441,0.00093086,7.57E-06,9,0.111111111,1.908485019,100,100,0.0051053,-2.291978733
2.98E-21,-41.05156747,8.34E-06,-10.1576679,0,0.00012418,0.00083278,9,0.111111111,1.908485019,300,300,0.0016172,-2.791236267
5.44E-17,-32.5288022,3.39E-06,-10.9396006,1.23E-97,9.90E-05,0.0023288,13,0.076923077,2.227886705,168,378,0.010115,-1.995034113
0.007967,-4.197410366,0.0024924,-5.206764515,0.016967,0.001335,4.62E-06,10,0.1,2,70,70,0.010972,-1.959714201
6.25E-05,-8.408239965,0.0015308,-5.630163093,1.23E-11,0.0019694,0.00019686,10,0.1,2,180,180,0.01113,-1.953504836
0.0055768,-4.507229861,0.0026029,-5.169085033,0.048179,0.0016343,1.33E-05,7,0.142857143,1.69019608,100,100,0.0054224,-2.265808449
9.92E-21,-40.00697666,2.78E-05,-9.111910408,0,0.00041373,0.0027746,15,0.066666667,2.352182518,300,300,0.014967,-1.824865241
2.83E-07,-13.09642713,5.34E-05,-8.544917486,7.50E-17,0.00010294,4.41E-05,19,0.052631579,2.557507202,158,216,0.0025368,-2.595713771
0.0083469,-4.156949579,0.0026113,-5.166286463,0.017776,0.0013986,4.84E-06,8,0.125,1.806179974,70,70,0.0073567,-2.133316954
1.42E-05,-9.695423311,0.00034829,-6.916117989,2.80E-12,0.00044808,4.48E-05,12,0.083333333,2.158362492,180,180,0.0036466,-2.438111872
0.0024719,-5.213938205,0.0011538,-5.875738931,0.021356,0.00072444,5.89E-06,8,0.125,1.806179974,100,100,0.0031393,-2.50316718
2.76E-20,-39.11818184,7.74E-05,-8.222518079,0,0.0011525,0.0077292,8,0.125,1.806179974,300,300,0.011859,-1.925951931
1.84E-09,-17.47036435,7.28E-05,-8.275737241,2.88E-255,0.00020334,0.00011071,16,0.0625,2.408239965,236,230,0.0035832,-2.445728951
0.0026198,-5.163463724,0.00081961,-6.172785503,0.0055795,0.00043899,1.52E-06,15,0.066666667,2.352182518,70,70,0.0081177,-2.090567003
1.25E-06,-11.80617997,3.07E-05,-9.025723249,2.46E-13,3.95E-05,3.94E-06,16,0.0625,2.408239965,180,180,0.00057078,-3.243531253
0.00077537,-6.220982013,0.0003619,-6.882822834,0.0066986,0.00022723,1.85E-06,13,0.076923077,2.227886705,100,100,0.0026002,-2.584993246
1.96E-20,-39.41548786,5.48E-05,-8.522438883,0,0.00081629,0.0054743,6,0.166666667,1.556302501,300,300,0.0047248,-2.32561657
