Receptor_measurement1,Receptor_measurement2,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,wind_x,wind_y,source_rate,source_rate_log,wind_speed
0.0008915,0.00042136,0.00086846,0.00024935,1.13E-05,-423.68,22.204,0.006881,-2.162348442,13
0.00014202,0.00036092,0.00028501,0.00048194,0.00039965,-205.63,216.89,0.011067,-1.95597009,15
3.81E-05,1.78E-05,1.79E-04,1.15E-05,2.29E-07,8.628,98.618,0.0003171,-3.498803758,19
0.00014683,0.00050191,0.00023986,0.00069682,0.00053065,-134.9,215.88,0.0065956,-2.180745691,10
0.006687,0.0061798,0.032309,0.0052091,0.00046511,-22.123,139.68,0.0094178,-2.026050537,5
1.37E-05,2.08E-05,3.15E-05,2.50E-05,2.16E-05,-367.42,212.13,0.0011733,-2.930590929,20
0.015369,0.0069531,0.012026,0.0038887,9.97E-05,-353.09,11.697,0.0026002,-2.584993246,2
0.0024815,0.00098894,0.00030965,0.00045273,7.69E-07,-98.618,-8.628,0.01576,-1.802443787,14
0.000017933,0.00038505,2.3833E-06,0.00078702,0.0011264,-44.204,250.69,0.011891,-1.924781621,12
0.0051009,0.0051502,0.027891,0.0043105,0.00027993,26.984,138.82,0.010528,-1.977654124,6
8.87E-10,2.07E-05,2.44E-15,0.0002371,0.0034041,-88.209,414.99,0.014682,-1.83321478,9
0.01908,0.0071897,0.039581,0.0041811,6.03E-05,-58.388,70.561,0.014047,-1.852416418,6
1.61E-04,6.97E-05,1.07E-05,3.10E-05,3.43E-08,-96.832,-20.582,0.0018075,-2.742921694,17
0.00001745,0.00049334,3.1778E-12,0.00065583,7.60E-05,176.83,183.11,0.0030441,-2.516541085,9
0.00049658,0.00045986,9.5231E-07,0.00019102,2.73E-08,-112.94,-85.109,0.012652,-1.897840817,12
0.000025338,0.00011283,0.000033341,0.00019832,0.00038119,-325.01,272.71,0.0042491,-2.371703048,12
3.09E-10,1.39E-05,3.07E-17,0.00015356,0.0021078,-39.858,395.9,0.0091007,-2.040925202,10
0.00049453,0.00017757,0.0006476,9.77E-05,1.05E-06,-83.024,53.917,0.0033295,-2.477620981,18
0.0037735,0.0017298,0.0070175,0.0011119,6.09E-05,-243.44,74.426,0.0030441,-2.516541085,5
0.00039177,0.0001457,0.00024352,7.50E-05,5.59E-07,-139.27,24.558,0.0029173,-2.535018908,17
0.00023751,0.0001363,0.000476,0.00010173,1.78E-05,-411.66,102.64,0.0047882,-2.319827718,20
0.21515,0.23666,0.9054,0.21413,0.028601,-43.424,150.33,0.015855,-1.799833754,1
0.00031927,0.00011609,0.00010057,5.60E-05,1.87E-07,-98.257,12.064,0.0020928,-2.679272273,16
1.04E-05,4.70E-05,4.05E-10,2.09E-05,3.21E-10,-180,-180,0.0043442,-2.362090189,10
0.00024697,0.00010055,0.000051037,4.76E-05,1.39E-07,-141.23,-7.4014,0.0014269,-2.845606462,13
1.03E-05,9.14E-05,8.01E-06,0.00019859,0.00054306,-300,300,0.012684,-1.896743767,19
0.00026087,0.00013068,0.000076906,6.54E-05,4.88E-07,-321.92,-34.731,0.0062468,-2.204342398,20
9.25E-05,7.41E-05,1.12E-07,3.02E-05,3.56E-09,-70,-70,0.0013952,-2.855363532,11
1.5076E-06,0.00012506,3.8136E-09,0.00029571,0.00042792,35.428,252.08,0.0035515,-2.449588181,11
0.0025245,0.001526,0.010205,0.0011305,7.39E-05,-79.082,117.24,0.010972,-1.959714201,11
4.17E-16,2.91E-06,4.94E-57,0.00010255,0.0028326,116.94,407.83,0.0051053,-2.291978733,7
1.24E-04,8.87E-05,9.55E-04,6.50E-05,1.70E-06,65.272,120.8,0.00034881,-3.457411073,9
0.00090553,0.00037267,0.000086971,0.00016856,2.39E-07,-98.032,-13.777,0.007103,-2.148558185,15
7.10E-07,6.56E-05,1.03E-09,0.00015532,0.00021688,44.204,250.69,0.0060566,-2.217771108,20
0.0027369,0.0021043,0.012589,0.0016919,0.00014196,-50.681,132.03,0.0081811,-2.087188299,8
1.51E-06,1.11E-05,3.07E-10,5.56E-06,1.34E-10,-338.83,-255.33,0.0072298,-2.140873717,15
0.0034294,0.0019073,0.010891,0.0013817,0.00010659,-146.47,109.87,0.014745,-1.831355223,11
0.00036833,0.00021796,0.000003037,9.15E-05,2.87E-08,-84.855,-50.986,0.0096081,-2.017362485,19
0.000032003,0.00016216,0.000035638,0.00024842,0.00022958,-115.57,226.81,0.0040906,-2.388212986,13
0.046365,0.045208,0.22778,0.038461,0.0033428,-9.8651,141.08,0.01094,-1.960982678,2
0.000028026,0.00021477,0.000024593,0.0004469,0.0011417,-305.19,294.72,0.010972,-1.959714201,12
0.0012623,0.00094361,0.0059133,0.00074909,5.78E-05,-45.485,130.06,0.0045662,-2.34044507,9
0.0064837,0.0028771,0.0003549,0.0012723,1.24E-06,-96.054,-23.949,0.0095764,-2.018797722,6
0.00039214,0.00026044,0.000019565,0.00011811,1.50E-07,-243.44,-74.426,0.011098,-1.95475528,16
0.023382,0.012072,0.001005,0.0053267,4.90E-06,-135.24,-41.348,0.012208,-1.913355479,3
1.43E-11,3.03E-06,7.83E-20,4.72E-05,0.00082457,-44.348,421.94,0.011289,-1.947344527,16
1.19E-12,3.66E-05,1.77E-52,0.00045405,0.0052114,147.62,340.57,0.015823,-1.800711172,11
0.0022136,0.00097557,0.0077028,0.0006218,1.46E-05,-37.084,91.787,0.01484,-1.828566099,17
0.000023951,0.0026673,7.8162E-11,0.0052586,0.0030935,123.41,222.64,0.014016,-1.853375911,6
0.016558,0.013337,0.1211,0.010143,0.00032382,64.204,126.01,0.00066591,-3.176584463,1
7.92E-17,9.53E-07,1.20E-61,3.41E-05,0.00094814,124.04,405.73,0.0048516,-2.314115013,12
0.0028253,0.0036683,0.0068999,0.0041132,0.0028778,-357.8,197.99,0.011511,-1.938886946,5
0.0018597,0.00065289,0.0014554,0.00033944,2.35E-06,-91.787,37.084,0.009069,-2.042440598,15
0.00027822,0.00020829,0.00086834,0.00017588,3.37E-05,-213.49,138.64,0.0031393,-2.50316718,14
0.00090635,0.00070913,0.0041931,0.00057308,4.86E-05,-48.369,132.89,0.01557,-1.807711387,19
0.00061492,0.0009433,7.8926E-06,0.00044315,2.14E-07,-387.58,-172.56,0.0087202,-2.059473554,4
0.00021689,0.00015437,2.7986E-06,6.65E-05,2.89E-08,-154.87,-72.244,0.0048516,-2.314115013,14
0.001402,0.00064423,0.0066916,0.00041471,7.54E-06,15.486,97.776,0.0080543,-2.093972198,16
0.0010303,0.00073936,0.0031763,0.00061281,0.0001096,-215.88,134.9,0.014365,-1.84269437,16
0.00081693,0.00030462,0.00047162,0.00015568,1.08E-06,-139.68,22.123,0.0030758,-2.512041907,12
9.73E-18,1.84E-06,1.31E-92,6.87E-05,0.0019211,158.93,393.37,0.0081494,-2.088874365,12
0.001536,0.0010919,0.0064181,0.00086442,7.83E-05,-82.086,128.84,0.0068176,-2.166368483,10
0.0005106,0.00031456,3.2674E-06,0.00013143,3.59E-08,-83.024,-53.917,0.010179,-1.992294886,16
0.00069258,0.00037169,0.000088472,0.00017468,4.86E-07,-249.88,-48.572,0.0080543,-2.093972198,13
0.00029829,0.00037433,1.1641E-07,0.00015359,9.88E-09,-100,-100,0.012969,-1.88709351,12
5.58E-05,4.95E-05,3.41E-06,2.35E-05,4.48E-08,-405.73,-124.04,0.0028539,-2.544561249,14
0.000042017,0.000441,0.000025243,0.00091309,0.0019581,-196.43,276.16,0.010369,-1.984263126,9
0.0008956,0.00037286,0.000078607,0.00016799,2.24E-07,-97.776,-15.486,0.0062785,-2.202144101,14
2.10E-06,7.15E-06,2.35E-10,3.15E-06,8.25E-11,-189.17,-170.33,0.0010464,-2.980302269,14
0.009982,0.0037708,0.012565,0.0021083,3.12E-05,-132.03,50.681,0.015094,-1.821195654,8
4.96E-05,5.44E-05,1.63E-06,2.56E-05,2.76E-08,-398.68,-145.11,0.0084031,-2.075560468,20
1.31E-10,1.72E-05,3.21E-16,0.00039382,0.0078501,-177.52,503.25,0.011764,-1.929444984,3
0.0032305,0.0016203,0.000076819,0.00069769,4.04E-07,-91.787,-37.084,0.00612,-2.213248578,6
1.94E-05,4.68E-05,7.79E-09,2.05E-05,1.07E-09,-200.59,-156.72,0.0095764,-2.018797722,19
0.00095111,0.00076989,0.0044458,0.00062822,5.44E-05,-43.702,134.5,0.0091958,-2.036410483,14
2.95E-06,1.61E-05,1.29E-09,7.96E-06,3.18E-10,-347.54,-243.35,0.012811,-1.892416969,19
0.000022031,0.00022243,0.000005995,0.00034568,0.00020656,10.63,214.41,0.0022514,-2.647547338,9
0.007158,0.0031335,0.00043188,0.0013907,1.44E-06,-96.458,-22.269,0.0025685,-2.59032043,3
0.29781,0.12393,0.28175,0.069364,0.0014809,-252.66,31.023,0.0096081,-2.017362485,1
0.0019072,0.0017175,0.009157,0.0014397,0.00012877,-26.984,138.82,0.005137,-2.289290434,7
0.068565,0.033298,0.092049,0.021246,0.0016156,-421.1,51.705,0.0029807,-2.525681732,1
0.003435,0.0032839,0.01279,0.002954,0.00052984,-117.5,150.18,0.0059932,-2.222341229,5
0.0048329,0.0026,0.000072948,0.0011064,4.89E-07,-88.976,-43.397,0.010496,-1.978976178,6
0.00089053,0.0011856,3.1243E-06,0.0005176,9.89E-08,-220.45,-127.28,0.01002,-1.999132278,5
0.0017002,0.00066444,0.00050992,0.00032205,1.27E-06,-141.4,2.4681,0.0063102,-2.199956876,11
7.55E-17,9.08E-07,1.15E-61,3.25E-05,0.00090338,124.04,405.73,0.0026002,-2.584993246,9
0.0064513,0.0029089,0.022226,0.001877,5.02E-05,-48.261,93.246,0.0099886,-2.000495378,8
0.0018987,0.00078576,0.0087575,0.00048161,5.52E-06,38.68,91.125,0.014618,-1.835112042,20
1.65E-07,1.97E-05,1.03E-12,4.03E-05,2.74E-05,115.57,226.81,0.0012367,-2.907735639,20
0.0035895,0.0013429,0.0019213,0.00068159,4.43E-06,-140.05,19.682,0.01373,-1.862329463,12
3.74E-05,8.57E-05,1.63E-07,4.06E-05,8.33E-09,-374.6,-199.18,0.00069762,-3.156381077,3
1.38E-05,4.15E-05,3.20E-08,1.99E-05,2.54E-09,-376.66,-217.94,0.010211,-1.990931724,14
0.00065228,0.00030018,0.0025925,0.00019489,4.69E-06,-22.269,96.458,0.0062151,-2.206551879,20
6.0463E-06,0.00039064,2.1668E-12,0.00063984,0.00017995,153.2,203.3,0.011859,-1.925951931,17
0.00087591,0.00087962,0.004378,0.00075009,6.23E-05,-2.22E-15,141.42,0.013477,-1.870406772,16
0.0164,0.0078742,0.020451,0.0049256,0.00032983,-421.94,44.348,0.0064371,-2.191309744,3
0.0015529,0.047197,0.00015321,0.10979,0.22044,-69.606,268.4,0.013382,-1.873478974,1
0.00020819,0.00016682,2.5272E-07,6.80E-05,8.00E-09,-70,-70,0.0031393,-2.50316718,11
0.020347,0.035871,0.000025619,0.015641,1.58E-06,-211.04,-142.35,0.015601,-1.806847563,1
0.00077521,0.00034323,0.000086196,0.00015718,2.84E-07,-139.68,-22.123,0.011669,-1.93296636,19
0.000034208,0.0008064,0.000010693,0.0023032,0.0092467,-267,329.72,0.013001,-1.886023242,5
9.81E-09,9.27E-05,1.56E-25,0.00035596,0.00079688,142.11,269.66,0.0075469,-2.122231405,14
0.0032105,0.0011806,0.00087794,0.00056459,1.69E-06,-98.618,8.628,0.006881,-2.162348442,9
0.000011576,0.00013598,4.3678E-06,0.00024975,0.00031179,-74.426,243.44,0.0092593,-2.033421845,19
0.00029991,0.00027773,5.7516E-07,0.00011537,1.65E-08,-112.94,-85.109,0.010401,-1.982924904,14
8.93E-16,3.63E-06,2.94E-53,0.00012549,0.0034357,109.81,409.81,0.0032661,-2.485970522,5
0.010797,0.0058465,0.023666,0.0042102,0.00050696,-309.53,99.081,0.01132,-1.946153573,5
0.069819,0.024611,0.06681,0.013061,0.00010688,-88.976,43.397,0.013318,-1.875560989,3
2.25E-05,2.64E-05,6.94E-05,2.66E-05,9.05E-06,-189.17,170.33,0.00085616,-3.067445066,19
0.010657,0.010099,0.064695,0.0081863,0.00041159,43.702,134.5,0.013635,-1.865344858,5
1.52E-05,4.91E-05,2.65E-08,2.36E-05,2.46E-09,-363.67,-218.51,0.0031393,-2.50316718,7
0.00015451,0.00013499,4.4091E-06,6.13E-05,5.33E-08,-288.2,-106.45,0.0095129,-2.021687069,17
0.00033861,0.00017577,6.4358E-06,7.52E-05,3.81E-08,-90.436,-40.265,0.006881,-2.162348442,19
0.00030042,0.00020809,0.000012614,9.39E-05,1.04E-07,-242.1,-78.663,0.0052321,-2.281323964,12
0.0016582,0.00071179,0.0002286,0.00032938,7.00E-07,-140.37,-17.235,0.014491,-1.838901644,15
2.5071E-16,0.0001435,5.9401E-112,0.0053226,0.14673,172.56,387.58,0.0039954,-2.398439735,1
9.25E-08,3.50E-05,7.05E-11,0.00013498,0.00057267,-29.286,308.61,0.0039954,-2.398439735,13
0.0048808,0.002082,0.00035622,0.00093087,1.10E-06,-97.176,-18.889,0.0066273,-2.17866337,6
0.00074466,0.00034137,0.0013848,0.00021943,1.20E-05,-243.44,74.426,0.0069444,-2.158365272,17
3.51E-05,3.14E-05,8.09E-08,1.31E-05,2.05E-09,-114.41,-83.125,0.00028539,-3.544561249,7
2.47E-10,2.93E-06,3.38E-15,3.02E-05,0.00040353,-102.64,411.66,0.0041857,-2.378231902,14
2.9554E-07,0.00019233,1.0368E-10,0.0008562,0.0045276,-37.98,323.11,0.014365,-1.84269437,9
0.00027223,0.0001245,0.0013031,8.00E-05,1.42E-06,17.19,97.491,0.0013635,-2.865344858,15
0.0086993,0.0037378,0.0043036,0.0019317,1.97E-05,-254.56,-4.00E-15,0.005359,-2.270916243,4
0.0019455,0.0019538,0.0097243,0.0016661,0.00013833,-2.22E-15,141.42,0.0018709,-2.727949425,4
0.0081737,0.011461,0.0001343,0.0053828,3.19E-06,-390.54,-165.77,0.0059614,-2.224651737,1
0.000056045,0.00010879,4.8987E-07,5.20E-05,1.83E-08,-413.09,-196.99,0.0089422,-2.048555621,10
0.17584,0.070802,0.020137,0.03228,5.16E-05,-98.453,-10.348,0.0058346,-2.233988912,1
1.33E-06,8.02E-05,1.23E-08,0.00018641,0.00028458,13.323,254.21,0.0069127,-2.16035229,19
0.0015711,0.0013553,0.0074668,0.0011246,9.99E-05,-34.213,137.22,0.0082763,-2.082163775,10
4.61E-06,5.42E-05,2.63E-10,2.82E-05,3.10E-10,-325.01,-272.71,0.0087519,-2.057897653,6
0.000093745,0.0001248,0.00024449,0.00013753,7.97E-05,-285.19,190.73,0.0011416,-2.94248604,9
0.00070932,0.00027332,0.0015262,0.00016104,2.66E-06,-67.514,72.4,0.0054224,-2.265808449,19
0.00013934,0.0045191,2.4774E-11,0.0062037,0.00082816,173.61,186.17,0.0057712,-2.238733875,4
0.055258,0.032691,0.49518,0.0223,0.00033275,87.068,111.44,0.013255,-1.877620268,3
0.01447,0.008959,0.031338,0.0070336,0.0015404,-407.83,116.94,0.0072298,-2.140873717,3
4.63E-06,4.97E-05,3.01E-06,0.00011211,0.00031647,-274.7,300.76,0.0044394,-2.352675722,15
0.0011245,0.00052764,0.0051792,0.00034365,7.23E-06,3.4549,98.935,0.0076104,-2.118592516,17
0.0046046,0.0020751,0.0081044,0.0013139,6.59E-05,-244.7,70.166,0.0023465,-2.629579441,4
0.00099189,0.00086839,0.0066436,0.00068148,2.71E-05,55.258,130.18,0.011511,-1.938886946,16
0.00026193,0.0023242,0.00020373,0.0050519,0.013815,-300,300,0.014301,-1.844633593,4
3.7156E-17,0.00011478,0,0.0003342,2.40E-05,370.2,208.84,0.0065639,-2.182838044,20
0.0014313,0.00055495,0.0031718,0.00032848,5.56E-06,-66.241,73.568,0.0014904,-2.826697158,7
5.7379E-06,0.00073782,1.905E-10,0.0016231,0.0014891,95.359,236.02,0.01354,-1.868381336,10
0.00217,0.0014531,0.018392,0.0010348,2.09E-05,79.082,117.24,0.011479,-1.940095944,13
5.87E-06,9.81E-05,2.59E-06,0.00025524,0.00090576,-278.34,320.2,0.0064054,-2.193453745,11
4.93E-07,7.31E-05,7.37E-09,0.00027226,0.001287,-110.37,324.19,0.011194,-1.951014697,14
0.0021546,0.00099513,0.008672,0.00064695,1.55E-05,-20.582,96.832,0.01316,-1.880744111,16
0.0095966,0.0061204,0.028051,0.0048028,0.00069245,-222.64,123.41,0.011225,-1.94981365,5
0.1169,0.044952,0.17275,0.025742,0.00045202,-129.19,57.521,0.0027588,-2.559279783,1
0.00042616,0.00038092,0.0010613,0.00036432,0.00016453,-390.54,165.77,0.001966,-2.706416487,7
0.00001481,0.00061687,0.000001908,0.0018488,0.0071157,-177.44,316.49,0.0090373,-2.043961301,5
0.58322,0.25496,2.7925,0.16024,0.0023027,28.943,94.669,0.012113,-1.916748283,1
0.000005452,0.00069956,2.5266E-10,0.0015568,0.0015018,91.226,237.65,0.010686,-1.97118483,9
0.38841,0.21412,1.4434,0.15283,0.0086633,-88.999,109.91,0.01262,-1.898940645,1
4.85E-18,1.60E-06,2.42E-102,5.95E-05,0.0016552,165.77,390.54,0.015189,-1.818470818,18
5.93E-07,3.55E-05,3.66E-08,0.00010843,0.0003973,-128.6,308.31,0.0077372,-2.111416177,20
0.03437,0.014903,0.16401,0.0093314,0.00012952,30.591,94.15,0.011289,-1.947344527,4
0.0056666,0.0024953,0.002263,0.0012639,1.03E-05,-254.4,-8.884,0.015094,-1.821195654,8
0.0093217,0.0057412,0.038223,0.0042837,0.0002872,-77.024,118.61,0.012303,-1.909988976,6
0.022699,0.013509,0.047386,0.010337,0.0020278,-409.81,109.81,0.0047882,-2.319827718,2
5.88E-19,5.57E-07,2.45E-53,7.31E-05,0.0029303,56.804,501.91,0.015189,-1.818470818,5
0.0012576,0.00044929,0.00051794,0.00022107,9.08E-07,-97.176,18.889,0.004376,-2.358922687,12
0.073747,0.034446,0.14452,0.022483,0.0013441,-242.1,78.663,0.0096715,-2.014506164,2
0.00059112,0.00024675,0.00010019,0.00011544,2.88E-07,-140.88,-12.326,0.0026002,-2.584993246,11
0.0014952,0.0010509,0.00019015,0.00051119,1.99E-06,-413.39,-95.439,0.011003,-1.958488887,7
5.09E-09,2.71E-05,2.50E-16,0.00014325,0.00079183,43.023,316.34,0.010972,-1.959714201,20
0.0006833,0.00053504,9.6162E-07,0.00021845,2.76E-08,-71.211,-68.768,0.013825,-1.85933486,13
0.00046808,0.00020343,0.0002084,0.00010407,9.50E-07,-254.52,-4.4427,0.0018709,-2.727949425,10
0.0071995,0.0034793,0.063489,0.0022117,1.97E-05,98.24,101.73,0.014904,-1.826697158,10
4.61E-19,6.61E-06,6.55E-284,0.00022339,0.0054323,212.13,367.42,0.014333,-1.843662899,11
0.000079303,0.00011472,1.2095E-07,4.92E-05,5.77E-09,-184.85,-125.08,0.015443,-1.811268329,20
0.064998,0.023832,0.10358,0.013447,0.00017103,-78.009,60.947,0.012145,-1.915602481,3
0.0028531,0.0027967,0.000031094,0.0012311,5.03E-07,-230.71,-107.58,0.006342,-2.197773762,3
0.0012578,0.00069638,0.000036379,0.0003036,2.14E-07,-132.89,-48.369,0.0041223,-2.384860406,7
9.86E-13,7.00E-07,8.49E-23,1.26E-05,0.00024104,-22.204,423.68,0.0051053,-2.291978733,20
0.00068275,0.0016851,0.0013406,0.0023254,0.0024134,-271.83,228.22,0.0023782,-2.623751625,3
0.23498,0.088795,0.047698,0.041704,0.00010025,-98.98,1.7277,0.0066908,-2.174521952,1
0.000047113,0.00071704,0.000011724,0.0013822,0.0018441,-61.583,247,0.0051687,-2.286618674,6
0.0009984,0.00059234,0.0039757,0.00043565,2.77E-05,-81.116,115.85,0.011384,-1.943705113,18
4.5155E-10,0.00021268,1.7087E-19,0.0036545,0.067819,-29.595,423.23,0.014428,-1.840793866,2
0.00015275,0.00029391,0.00032822,0.00038222,0.00038177,-333.17,223.87,0.0065005,-2.187053237,12
0.048154,0.023002,0.0015836,0.0099993,7.06E-06,-93.602,-32.23,0.0091958,-2.036410483,2
0.00012341,0.00014451,6.9411E-07,6.32E-05,1.65E-08,-224.76,-119.51,0.015633,-1.805957672,19
0.023524,0.01533,0.10019,0.011677,0.00083993,-70.711,122.47,0.014682,-1.83321478,4
2.66E-06,7.51E-05,6.90E-07,0.00022476,0.00095821,-261.2,334.32,0.013572,-1.867356149,16
0.00066237,0.00048226,0.000037528,0.00022247,3.42E-07,-298.16,-89.383,0.00612,-2.213248578,8
0.0010096,0.00047414,0.0043893,0.00030978,7.15E-06,-8.628,98.618,0.0029173,-2.535018908,11
0.0052558,0.0022486,0.0072211,0.0013441,4.67E-05,-249,52.926,0.010464,-1.980302269,8
0.0002915,0.00017245,0.0026121,0.00011763,1.76E-06,87.068,111.44,0.0031076,-2.507574887,20
6.78E-06,2.10E-05,1.12E-05,3.27E-05,5.01E-05,-338.83,255.33,0.00028539,-3.544561249,8
0.0014483,0.00076039,0.0082667,0.00051426,1.17E-05,24.375,106.7,0.012113,-1.916748283,18
0.00063443,0.00029153,0.003028,0.00018766,3.41E-06,15.486,97.776,0.0027905,-2.554317973,14
0.00036897,0.0002932,8.9683E-06,0.00013067,9.53E-08,-237.65,-91.226,0.0048199,-2.316961972,9
0.000388,0.00016847,0.00096251,0.00010649,3.41E-06,-114.41,83.125,0.0014269,-2.845606462,12
2.34E-11,1.59E-06,3.86E-18,2.13E-05,0.00033816,-66.37,419.04,0.0052321,-2.281323964,17
1.83E-10,2.08E-07,7.04E-22,1.48E-07,2.01E-15,-157.07,-334.39,0.00034881,-3.457411073,5
1.94E-04,7.66E-05,2.64E-05,3.52E-05,6.35E-08,-98.754,-6.9055,0.0022197,-2.653705718,19
