Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor4_Log,Receptor_measurement5,Wind_speed,Wind_speed_reci,Wind_speed_sqr_log,Source_Location_X,Source_Location_Y,Log
0.00042397,-6.745329746,0.00019788,-7.407196197,0.0036627,0.00012425,-7.81E+00,1.01E-06,14,0.071428571,2.292256071,100,100,-2.782805682
0.19136,-1.436297675,0.089317,-2.098131745,1.6532,0.056082,-2.50E+00,0.00045625,2,0.5,0.602059991,100,100,-1.818470818
0.0026476,-5.154295255,0.0012357,-5.816173907,0.022873,0.00077592,-6.22E+00,6.31E-06,13,0.076923077,2.227886705,100,100,-2.051650618
0.0039791,-4.800430293,0.0018572,-5.46228265,0.034376,0.0011661,-5.87E+00,9.49E-06,10,0.1,2,100,100,-2.102609361
0.07706,-2.226341991,0.035967,-2.88819157,0.66574,0.022584,-3.29E+00,0.00018373,3,0.333333333,0.954242509,100,100,-1.861318446
0.021662,-3.328602897,0.010111,-3.990411779,0.18714,0.0063484,-4.39E+00,5.16E-05,6,0.166666667,1.556302501,100,100,-1.810397407
0.0057928,-4.474222931,0.0027037,-5.136082998,0.050046,0.0016977,-5.54E+00,1.38E-05,8,0.125,1.806179974,100,100,-2.133316954
0.0075166,-4.247957121,0.0035083,-4.909806553,0.064938,0.0022028,-5.31E+00,1.79E-05,9,0.111111111,1.908485019,100,100,-1.917897116
0.0032857,-4.966744184,0.0015336,-5.6285758,0.028386,0.00096293,-6.03E+00,7.83E-06,14,0.071428571,2.292256071,100,100,-1.89350313
0.0019975,-5.399026424,0.00093233,-6.060860682,0.017257,0.0005854,-6.47E+00,4.76E-06,12,0.083333333,2.158362492,100,100,-2.243531253
0.00010654,-7.944974615,4.97E-05,-8.607287223,0.00092038,3.12E-05,-9.01E+00,2.54E-07,15,0.066666667,2.352182518,100,100,-3.322712499
0.00013317,-7.751187201,6.22E-05,-8.412419231,0.0011505,3.90E-05,-8.82E+00,3.18E-07,12,0.083333333,2.158362492,100,100,-3.419622512
0.062323,-2.410703299,0.029089,-3.072542417,0.53842,0.018265,-3.48E+00,0.00014859,3,0.333333333,0.954242509,100,100,-1.953504836
0.00062323,-6.410703299,0.00029089,-7.072542417,0.0053842,0.00018265,-7.48E+00,1.49E-06,10,0.1,2,100,100,-2.907735639
0.00057529,-6.48022635,0.00026851,-7.142079071,0.00497,0.0001686,-7.55E+00,1.37E-06,10,0.1,2,100,100,-2.94248604
0.0019256,-5.430867845,0.00089875,-6.092722193,0.016636,0.00056432,-6.50E+00,4.59E-06,19,0.052631579,2.557507202,100,100,-1.860309778
0.0038483,-4.829462158,0.0017962,-5.491290616,0.033246,0.0011278,-5.90E+00,9.18E-06,14,0.071428571,2.292256071,100,100,-1.824865241
0.0072411,-4.28039091,0.0033797,-4.942243697,0.062557,0.0021221,-5.35E+00,1.73E-05,8,0.125,1.806179974,100,100,-2.036410483
0.0099877,-4.001069022,0.0046616,-4.66292999,0.086286,0.002927,-5.07E+00,2.38E-05,6,0.166666667,1.556302501,100,100,-2.146624283
0.0024503,-5.22156148,0.0011437,-5.883375758,0.021169,0.00071809,-6.29E+00,5.84E-06,15,0.066666667,2.352182518,100,100,-1.960982678
0.0042526,-4.74269093,0.0019849,-5.404522737,0.036739,0.0012463,-5.81E+00,1.01E-05,11,0.090909091,2.08278537,100,100,-1.990931724
0.53214,-0.547948189,0.24837,-1.209801725,4.5973,0.15595,-1.61E+00,0.0012687,1,1,0,100,100,-1.97637721
0.0013224,-5.757274319,0.0006172,-6.419148165,0.011424,0.00038754,-6.82E+00,3.15E-06,20,0.05,2.602059991,100,100,-1.978976178
0.02033,-3.383725243,0.009489,-4.045559107,0.17564,0.0059581,-4.45E+00,4.85E-05,6,0.166666667,1.556302501,100,100,-1.837943663
4.79E-05,-8.639328973,2.24E-05,-9.299503963,0.00041417,1.41E-05,-9.70E+00,1.14E-07,10,0.1,2,100,100,-4.021819483
0.0038866,-4.820860307,0.001814,-5.482725435,0.033577,0.001139,-5.89E+00,9.27E-06,9,0.111111111,1.908485019,100,100,-2.204342398
0.0021529,-5.333952284,0.0010048,-5.995840747,0.018599,0.00063093,-6.40E+00,5.13E-06,12,0.083333333,2.158362492,100,100,-2.211004852
0.0019729,-5.409789854,0.00092082,-6.071650513,0.017044,0.00057818,-6.48E+00,4.70E-06,18,0.055555556,2.51054501,100,100,-1.896743767
0.0047743,-4.64218059,0.0022284,-5.3040137,0.041247,0.0013992,-5.71E+00,1.14E-05,9,0.111111111,1.908485019,100,100,-2.114989524
0.0016509,-5.564558465,0.00077052,-6.226432168,0.014262,0.0004838,-6.63E+00,3.94E-06,11,0.090909091,2.08278537,100,100,-2.401899223
0.014415,-3.682370707,0.006728,-4.344228034,0.12453,0.0042245,-4.75E+00,3.44E-05,7,0.142857143,1.69019608,100,100,-1.853375911
0.044922,-2.695081833,0.020967,-3.35692741,0.38809,0.013165,-3.76E+00,0.0001071,3,0.333333333,0.954242509,100,100,-2.095684861
0.0091886,-4.073501308,0.0042887,-4.735348664,0.079383,0.0026929,-5.14E+00,2.19E-05,8,0.125,1.806179974,100,100,-1.93296636
0.00044709,-6.699210088,0.00020868,-7.361038344,0.0038625,0.00013103,-7.77E+00,1.07E-06,19,0.052631579,2.557507202,100,100,-2.49448374
0.00051365,-6.578665415,0.00023974,-7.240518998,0.0044375,0.00015053,-7.64E+00,1.22E-06,14,0.071428571,2.292256071,100,100,-2.69946973
0.021414,-3.338604403,0.0099945,-4.000477855,0.185,0.0062755,-4.40E+00,5.11E-05,5,0.2,1.397940009,100,100,-1.973752819
0.013359,-3.7484521,0.0062354,-4.410271363,0.11542,0.0039152,-4.81E+00,3.19E-05,5,0.2,1.397940009,100,100,-2.17866337
0.00013733,-7.72446916,6.41E-05,-8.386283941,0.0011864,4.02E-05,-8.79E+00,3.27E-07,16,0.0625,2.408239965,100,100,-3.156381077
0.0047152,-4.652999763,0.0022008,-5.314838845,0.040735,0.0013818,-5.72E+00,1.12E-05,9,0.111111111,1.908485019,100,100,-2.120411014
0.0060176,-4.441153368,0.0028086,-5.103020217,0.051987,0.0017635,-5.51E+00,1.43E-05,8,0.125,1.806179974,100,100,-2.116787284
0.0068396,-4.329938593,0.0031923,-4.991792604,0.059088,0.0020044,-5.40E+00,1.63E-05,10,0.1,2,100,100,-1.867356149
0.028253,-3.097870861,0.013187,-3.759707988,0.24408,0.0082799,-4.16E+00,6.74E-05,5,0.2,1.397940009,100,100,-1.853375911
0.0025767,-5.177872285,0.0012027,-5.839685378,0.022261,0.00075515,-6.24E+00,6.14E-06,17,0.058823529,2.460897843,100,100,-1.830413727
0.014252,-3.692248373,0.0066519,-4.354108577,0.12312,0.0041767,-4.76E+00,3.40E-05,7,0.142857143,1.69019608,100,100,-1.858330783
0.0015425,-5.623549655,0.00071996,-6.285383263,0.013326,0.00045206,-6.69E+00,3.68E-06,12,0.083333333,2.158362492,100,100,-2.355787972
0.0012704,-5.79211903,0.00059296,-6.453949205,0.010976,0.00037232,-6.86E+00,3.03E-06,20,0.05,2.602059991,100,100,-1.996367163
0.0024095,-5.236146139,0.0011246,-5.898003842,0.020816,0.00070614,-6.30E+00,5.74E-06,16,0.0625,2.408239965,100,100,-1.912218582
0.0063671,-4.392116658,0.0029718,-5.053960843,0.055007,0.001866,-5.46E+00,1.52E-05,8,0.125,1.806179974,100,100,-2.092266263
0.0017229,-5.527479858,0.00080413,-6.18934747,0.014884,0.00050491,-6.59E+00,4.11E-06,8,0.125,1.806179974,100,100,-2.659952682
0.012882,-3.78003341,0.0060126,-4.441875375,0.11129,0.0037752,-4.85E+00,3.07E-05,7,0.142857143,1.69019608,100,100,-1.902222265
0.00163,-5.575624791,0.00076078,-6.237481826,0.014082,0.00047769,-6.64E+00,3.89E-06,10,0.1,2,100,100,-2.490206272
0.0059766,-4.447091619,0.0027895,-5.108947269,0.051633,0.0017515,-5.51E+00,1.42E-05,10,0.1,2,100,100,-1.925951931
0.0013708,-5.726051808,0.00063978,-6.387938681,0.011842,0.00040172,-6.79E+00,3.27E-06,15,0.066666667,2.352182518,100,100,-2.213248578
0.0015848,-5.600051075,0.0007397,-6.261888763,0.013692,0.00046445,-6.67E+00,3.78E-06,11,0.090909091,2.08278537,100,100,-2.419622512
0.009529,-4.041905346,0.0044475,-4.703768086,0.082323,0.0027926,-5.11E+00,2.27E-05,9,0.111111111,1.908485019,100,100,-1.814854642
0.00081774,-6.174769516,0.00038167,-6.83662395,0.0070646,0.00023965,-7.24E+00,1.95E-06,16,0.0625,2.408239965,100,100,-2.381533508
0.018688,-3.456874349,0.0087224,-4.118728002,0.16145,0.0054768,-4.52E+00,4.46E-05,6,0.166666667,1.556302501,100,100,-1.874518734
0.00067117,-6.346334928,0.00031326,-7.008190113,0.0057984,0.0001967,-7.41E+00,1.60E-06,10,0.1,2,100,100,-2.875560989
0.049938,-2.60313771,0.023308,-3.264989981,0.43143,0.014635,-3.67E+00,0.00011906,4,0.25,1.204119983,100,100,-1.799833754
0.0023155,-5.270710429,0.0010807,-5.932589697,0.020004,0.00067859,-6.34E+00,5.52E-06,7,0.142857143,1.69019608,100,100,-2.647547338
0.0028047,-5.104227171,0.0013091,-5.766054354,0.02423,0.00082195,-6.17E+00,6.69E-06,7,0.142857143,1.69019608,100,100,-2.564314862
1.67E-10,-19.55456706,2.05E-05,-9.376492278,2.80E-26,0.00014698,-7.67E+00,0.0010272,19,0.052631579,2.557507202,100,322,-1.95475528
0.027466,-3.122409169,0.012819,-3.784291705,0.23729,0.0080493,-4.19E+00,6.55E-05,4,0.25,1.204119983,100,100,-2.059473554
0.0038036,-4.839610323,0.0017753,-5.501456494,0.03286,0.0011147,-5.91E+00,9.07E-06,11,0.090909091,2.08278537,100,100,-2.039415075
0.00087492,-6.116063311,0.00040836,-6.77791361,0.0075586,0.00025641,-7.18E+00,2.09E-06,20,0.05,2.602059991,100,100,-2.158365272
0.00082698,-6.165009987,0.00038598,-6.826870396,0.0071444,0.00024236,-7.23E+00,1.97E-06,20,0.05,2.602059991,100,100,-2.182838044
0.0032316,-4.981164801,0.0015083,-5.643024538,0.027918,0.00094705,-6.05E+00,7.70E-06,15,0.066666667,2.352182518,100,100,-1.840793866
0.0018397,-5.470505983,0.00085866,-6.132357536,0.015894,0.00053915,-6.54E+00,4.39E-06,18,0.055555556,2.51054501,100,100,-1.927088684
0.63601,-0.393072112,0.29685,-1.054925893,5.4947,0.18639,-1.46E+00,0.0015164,1,1,0,100,100,-1.898940645
0.0025225,-5.19633765,0.0011774,-5.858151937,0.021792,0.00073925,-6.26E+00,6.01E-06,11,0.090909091,2.08278537,100,100,-2.217771108
0.0017534,-5.512237996,0.00081838,-6.174089985,0.015148,0.00051385,-6.58E+00,4.18E-06,12,0.083333333,2.158362492,100,100,-2.300153606
0.007077,-4.300301609,0.0033031,-4.962156556,0.061139,0.002074,-5.37E+00,1.69E-05,7,0.142857143,1.69019608,100,100,-2.162348442
0.0095382,-4.041067151,0.0044519,-4.702909199,0.082403,0.0027953,-5.11E+00,2.27E-05,8,0.125,1.806179974,100,100,-1.916748283
0.00037505,-6.85182166,0.00017505,-7.51367577,0.0032401,0.00010991,-7.92E+00,8.94E-07,14,0.071428571,2.292256071,100,100,-2.836034017
0.0060986,-4.429539701,0.0028464,-5.091408139,0.052687,0.0017873,-5.50E+00,1.45E-05,7,0.142857143,1.69019608,100,100,-2.226967278
0.0022372,-5.300590379,0.0010442,-5.962432622,0.019328,0.00065565,-6.37E+00,5.33E-06,10,0.1,2,100,100,-2.352675722
0.00093768,-6.055890694,0.00043765,-6.717746134,0.0081009,0.0002748,-7.12E+00,2.24E-06,11,0.090909091,2.08278537,100,100,-2.647547338
0.00078483,-6.210448809,0.00036631,-6.87230245,0.0067803,0.00023,-7.28E+00,1.87E-06,13,0.076923077,2.227886705,100,100,-2.579730616
0.0035658,-4.895686039,0.0016643,-5.557536774,0.030806,0.001045,-5.96E+00,8.50E-06,11,0.090909091,2.08278537,100,100,-2.067445066
0.0011088,-5.910293565,0.00051754,-6.572112157,0.0095795,0.00032496,-6.98E+00,2.64E-06,14,0.071428571,2.292256071,100,100,-2.365270892
0.0005312,-6.549483867,0.00024793,-7.211341839,0.0045891,0.00015567,-7.62E+00,1.27E-06,19,0.052631579,2.557507202,100,100,-2.419622512
0.0094698,-4.047318386,0.0044199,-4.709175113,0.081811,0.0027752,-5.11E+00,2.26E-05,9,0.111111111,1.908485019,100,100,-1.817556814
0.00313,-5.008911325,0.0014609,-5.670759022,0.027041,0.00091729,-6.07E+00,7.46E-06,11,0.090909091,2.08278537,100,100,-2.124059457
0.0019729,-5.409789854,0.00092082,-6.071650513,0.017044,0.00057818,-6.48E+00,4.70E-06,18,0.055555556,2.51054501,100,100,-1.896743767
0.00011344,-7.890467564,5.29E-05,-8.553088656,0.00098003,3.32E-05,-8.96E+00,2.70E-07,18,0.055555556,2.51054501,100,100,-3.137075922
0.78143,-0.214219839,0.36473,-0.876057027,6.751,0.22901,-1.28E+00,0.0018631,1,1,0,100,100,-1.80950022
0.0096325,-4.032521965,0.0044959,-4.694366714,0.083218,0.0028229,-5.10E+00,2.30E-05,6,0.166666667,1.556302501,100,100,-2.162348442
0.0007686,-6.22859924,0.00035874,-6.890440392,0.0066401,0.00022525,-7.29E+00,1.83E-06,17,0.058823529,2.460897843,100,100,-2.355787972
0.0022417,-5.298845016,0.0010463,-5.960687549,0.019366,0.00065695,-6.36E+00,5.34E-06,12,0.083333333,2.158362492,100,100,-2.193453745
0.0070579,-4.302648998,0.0032942,-4.964500074,0.060975,0.0020684,-5.37E+00,1.68E-05,6,0.166666667,1.556302501,100,100,-2.297405772
0.0016533,-5.563296669,0.00077167,-6.225136767,0.014283,0.00048453,-6.63E+00,3.94E-06,17,0.058823529,2.460897843,100,100,-2.023136692
0.033359,-2.953573953,0.01557,-3.615422775,0.28819,0.0097762,-4.02E+00,7.95E-05,4,0.25,1.204119983,100,100,-1.975063032
0.056108,-2.501950423,0.026188,-3.163795336,0.48473,0.016443,-3.57E+00,0.00013377,3,0.333333333,0.954242509,100,100,-1.999132278
0.0047941,-4.638585823,0.0022376,-5.300435093,0.041417,0.001405,-5.70E+00,1.14E-05,6,0.166666667,1.556302501,100,100,-2.465377466
0.0090139,-4.090174529,0.0042071,-4.75203433,0.077873,0.0026416,-5.16E+00,2.15E-05,8,0.125,1.806179974,100,100,-1.941308317
0.056996,-2.488311244,0.026602,-3.150171422,0.4924,0.016703,-3.55E+00,0.00013589,3,0.333333333,0.954242509,100,100,-1.992294886
0.0010487,-5.958697464,0.00048947,-6.620547843,0.00906,0.00030734,-7.02E+00,2.50E-06,16,0.0625,2.408239965,100,100,-2.273500998
0.0010147,-5.987324679,0.00047362,-6.649139933,0.0087666,0.00029738,-7.05E+00,2.42E-06,20,0.05,2.602059991,100,100,-2.093972198
0.015149,-3.639232069,0.0070708,-4.301062894,0.13088,0.0044397,-4.71E+00,3.61E-05,5,0.2,1.397940009,100,100,-2.124059457
0.00014608,-7.67081848,6.82E-05,-8.332431251,0.001262,4.28E-05,-8.74E+00,3.48E-07,19,0.052631579,2.557507202,100,100,-2.980302269
0.0062163,-4.412936069,0.0029014,-5.074784787,0.053704,0.0018218,-5.48E+00,1.48E-05,10,0.1,2,100,100,-1.908860846
0.058239,-2.469572181,0.027182,-3.131437184,0.50314,0.017068,-3.54E+00,0.00013885,3,0.333333333,0.954242509,100,100,-1.982924904
0.0054544,-4.526506032,0.0025458,-5.188351436,0.047122,0.0015985,-5.59E+00,1.30E-05,11,0.090909091,2.08278537,100,100,-1.882861334
0.0075988,-4.238509972,0.0035466,-4.900375581,0.065647,0.0022269,-5.30E+00,1.81E-05,7,0.142857143,1.69019608,100,100,-2.1314496
0.29723,-1.053814717,0.13873,-1.715659227,2.5679,0.087108,-2.12E+00,0.00070866,1,1,0,100,100,-2.229295232
0.011885,-3.850001628,0.0055473,-4.511836693,0.10268,0.0034831,-4.92E+00,2.83E-05,8,0.125,1.806179974,100,100,-1.821195654
0.00036932,-6.865194346,0.00017238,-7.527026247,0.0031906,0.00010823,-7.93E+00,8.81E-07,15,0.066666667,2.352182518,100,100,-2.782805682
0.0019195,-5.433623767,0.00089592,-6.095461537,0.016583,0.00056254,-6.50E+00,4.58E-06,13,0.076923077,2.227886705,100,100,-2.191309744
0.0018357,-5.472396584,0.00085682,-6.134220809,0.015859,0.00053799,-6.54E+00,4.38E-06,11,0.090909091,2.08278537,100,100,-2.355787972
0.0012609,-5.798638711,0.00058853,-6.460462789,0.010894,0.00036954,-6.86E+00,3.01E-06,16,0.0625,2.408239965,100,100,-2.193453745
0.0012465,-5.808615434,0.00058177,-6.470497355,0.010768,0.00036529,-6.87E+00,2.97E-06,20,0.05,2.602059991,100,100,-2.004650042
0.0015606,-5.613416795,0.00072838,-6.275283975,0.013482,0.00045735,-6.68E+00,3.72E-06,16,0.0625,2.408239965,100,100,-2.100869228
0.002615,-5.165056614,0.0012205,-5.826924432,0.022591,0.00076635,-6.23E+00,6.23E-06,11,0.090909091,2.08278537,100,100,-2.202144101
0.0044612,-4.701096613,0.0020822,-5.362955116,0.038541,0.0013074,-5.77E+00,1.06E-05,12,0.083333333,2.158362492,100,100,-1.894592014
0.0003832,-6.833148999,0.00017885,-7.495022111,0.0033105,0.0001123,-7.90E+00,9.14E-07,14,0.071428571,2.292256071,100,100,-2.826697158
0.0013021,-5.770711322,0.00060774,-6.432564357,0.011249,0.0003816,-6.84E+00,3.10E-06,18,0.055555556,2.51054501,100,100,-2.077201906
0.0037831,-4.844304357,0.0017657,-5.506166166,0.032683,0.0011087,-5.91E+00,9.02E-06,14,0.071428571,2.292256071,100,100,-1.832298765
0.0016757,-5.551607461,0.00078212,-6.213453217,0.014477,0.00049109,-6.62E+00,4.00E-06,12,0.083333333,2.158362492,100,100,-2.319827718
0.005428,-4.530720322,0.0025335,-5.192558183,0.046894,0.0015907,-5.60E+00,1.29E-05,11,0.090909091,2.08278537,100,100,-1.884955605
0.0013743,-5.723836907,0.00064144,-6.385687922,0.011873,0.00040276,-6.79E+00,3.28E-06,20,0.05,2.602059991,100,100,-1.962254871
0.0038012,-4.840158559,0.0017742,-5.50199485,0.03284,0.001114,-5.91E+00,9.06E-06,13,0.076923077,2.227886705,100,100,-1.894592014
0.0046522,-4.664683246,0.0021714,-5.326520333,0.040192,0.0013634,-5.73E+00,1.11E-05,13,0.076923077,2.227886705,100,100,-1.806847563
0.0087004,-4.120921561,0.0040608,-4.782776799,0.075164,0.0025498,-5.19E+00,2.07E-05,6,0.166666667,1.556302501,100,100,-2.206551879
0.0037918,-4.842309156,0.0017698,-5.504151618,0.032758,0.0011112,-5.91E+00,9.04E-06,13,0.076923077,2.227886705,100,100,-1.895649481
0.0012465,-5.808615434,0.00058177,-6.470497355,0.010768,0.00036529,-6.87E+00,2.97E-06,20,0.05,2.602059991,100,100,-2.004650042
0.0020173,-5.390459023,0.00094153,-6.052331675,0.017428,0.00059118,-6.46E+00,4.81E-06,18,0.055555556,2.51054501,100,100,-1.88709351
0.00083495,-6.156679062,0.00038971,-6.8185169,0.0072134,0.00024469,-7.22E+00,1.99E-06,17,0.058823529,2.460897843,100,100,-2.319827718
0.14222,-1.694078651,0.066382,-2.355899334,1.2287,0.041681,-2.76E+00,0.00033909,1,1,0,100,100,-2.549412212
0.0036843,-4.867290028,0.0017196,-5.529145127,0.03183,0.0010797,-5.93E+00,8.78E-06,6,0.166666667,1.556302501,100,100,-2.579730616
0.0030753,-5.024225024,0.0014354,-5.686054116,0.026568,0.00090126,-6.09E+00,7.33E-06,15,0.066666667,2.352182518,100,100,-1.862329463
0.0035068,-4.910178004,0.0016368,-5.572008767,0.030296,0.0010277,-5.98E+00,8.36E-06,6,0.166666667,1.556302501,100,100,-2.601174933
0.0090011,-4.091408827,0.0042012,-4.753253286,0.077763,0.0026379,-5.16E+00,2.15E-05,7,0.142857143,1.69019608,100,100,-2.057897653
0.0040062,-4.794534747,0.0018698,-5.456409689,0.03461,0.0011741,-5.86E+00,9.55E-06,12,0.083333333,2.158362492,100,100,-1.941308317
0.0059926,-4.44476942,0.002797,-5.106615067,0.051771,0.0017562,-5.51E+00,1.43E-05,8,0.125,1.806179974,100,100,-2.118592516
0.0041393,-4.766146193,0.001932,-5.427985756,0.035761,0.0012131,-5.83E+00,9.87E-06,12,0.083333333,2.158362492,100,100,-1.927088684
0.000996,-6.003481323,0.00046487,-6.665336959,0.0086047,0.00029189,-7.07E+00,2.37E-06,19,0.052631579,2.557507202,100,100,-2.146624283
0.0065902,-4.36220281,0.0030759,-5.024055576,0.056934,0.0019313,-5.43E+00,1.57E-05,11,0.090909091,2.08278537,100,100,-1.800711172
0.0017529,-5.512485718,0.00081812,-6.174365981,0.015143,0.0005137,-6.58E+00,4.18E-06,17,0.058823529,2.460897843,100,100,-1.99774752
0.0032182,-4.984773939,0.0015021,-5.646602308,0.027803,0.00094315,-6.05E+00,7.67E-06,12,0.083333333,2.158362492,100,100,-2.036410483
0.0011863,-5.851610939,0.00055371,-6.513435266,0.010249,0.00034767,-6.92E+00,2.83E-06,19,0.052631579,2.557507202,100,100,-2.070673052
0.0020141,-5.391837941,0.00094007,-6.053679613,0.017401,0.00059027,-6.46E+00,4.80E-06,19,0.052631579,2.557507202,100,100,-1.840793866
0.0019105,-5.437705916,0.00089172,-6.099542985,0.016505,0.0005599,-6.50E+00,4.56E-06,15,0.066666667,2.352182518,100,100,-2.06905606
0.18217,-1.479046283,0.085028,-2.140876072,1.5738,0.053389,-2.55E+00,0.00043434,2,0.5,0.602059991,100,100,-1.839831707
0.00031696,-6.997991084,0.00014794,-7.659828771,0.0027383,9.29E-05,-8.06E+00,7.56E-07,11,0.090909091,2.08278537,100,100,-3.118592516
0.0023159,-5.270560395,0.0010809,-5.932428966,0.020007,0.0006787,-6.34E+00,5.52E-06,16,0.0625,2.408239965,100,100,-1.929444984
0.0019195,-5.433623767,0.00089592,-6.095461537,0.016583,0.00056254,-6.50E+00,4.58E-06,13,0.076923077,2.227886705,100,100,-2.191309744
0.055398,-2.513011828,0.025857,-3.174843729,0.4786,0.016235,-3.58E+00,0.00013208,3,0.333333333,0.954242509,100,100,-2.004650042
0.0031369,-5.006998652,0.0014641,-5.668858519,0.0271,0.0009193,-6.07E+00,7.48E-06,9,0.111111111,1.908485019,100,100,-2.297405772
0.0045658,-4.680966232,0.002131,-5.342833101,0.039445,0.0013381,-5.75E+00,1.09E-05,7,0.142857143,1.69019608,100,100,-2.352675722
0.00035018,-6.911417323,0.00016344,-7.573283293,0.0030253,0.00010263,-7.98E+00,8.35E-07,18,0.055555556,2.51054501,100,100,-2.647547338
0.0010436,-5.962931859,0.00048709,-6.624781573,0.009016,0.00030584,-7.03E+00,2.49E-06,14,0.071428571,2.292256071,100,100,-2.391591648
0.0098052,-4.017087087,0.0045765,-4.678933067,0.084709,0.0028735,-5.08E+00,2.34E-05,9,0.111111111,1.908485019,100,100,-1.802443787
0.0014538,-5.674990671,0.00067853,-6.336861892,0.012559,0.00042604,-6.74E+00,3.47E-06,12,0.083333333,2.158362492,100,100,-2.381533508
0.011231,-3.899163146,0.0052417,-4.561055678,0.097023,0.0032913,-4.97E+00,2.68E-05,6,0.166666667,1.556302501,100,100,-2.095684861
0.0022782,-5.284816305,0.0010633,-5.946688372,0.019681,0.00066764,-6.35E+00,5.43E-06,17,0.058823529,2.460897843,100,100,-1.883923828
0.18257,-1.477141169,0.085215,-2.138967903,1.5773,0.053506,-2.54E+00,0.00043529,2,0.5,0.602059991,100,100,-1.838901644
0.029212,-3.068877416,0.013634,-3.730753421,0.25237,0.0085609,-4.13E+00,6.96E-05,5,0.2,1.397940009,100,100,-1.838901644
0.0016091,-5.58683393,0.00075104,-6.248673864,0.013902,0.00047157,-6.65E+00,3.84E-06,12,0.083333333,2.158362492,100,100,-2.337440478
0.00040365,-6.787990086,0.0001884,-7.449838203,0.0034872,0.0001183,-7.85E+00,9.62E-07,17,0.058823529,2.460897843,100,100,-2.635486526
0.0025531,-5.185864349,0.0011916,-5.847739011,0.022056,0.00074821,-6.25E+00,6.09E-06,13,0.076923077,2.227886705,100,100,-2.067445066
0.0035629,-4.896392734,0.001663,-5.558215502,0.030781,0.0010442,-5.96E+00,8.49E-06,14,0.071428571,2.292256071,100,100,-1.858330783
0.00022372,-7.300590379,0.00010442,-7.962432622,0.0019328,6.56E-05,-8.37E+00,5.33E-07,20,0.05,2.602059991,100,100,-2.750630405
0.0013324,-5.750730752,0.0006219,-6.412558886,0.011511,0.00039048,-6.82E+00,3.18E-06,19,0.052631579,2.557507202,100,100,-2.020242268
0.017678,-3.505133741,0.0082511,-4.166976299,0.15273,0.0051808,-4.57E+00,4.21E-05,4,0.25,1.204119983,100,100,-2.250835908
0.015719,-3.607150172,0.0073368,-4.268986639,0.1358,0.0046068,-4.67E+00,3.75E-05,7,0.142857143,1.69019608,100,100,-1.815762971
0.0025888,-5.173803,0.0012083,-5.835650449,0.022365,0.00075868,-6.24E+00,6.17E-06,10,0.1,2,100,100,-2.289290434
0.0055635,-4.509303815,0.0025967,-5.171156444,0.048064,0.0016305,-5.58E+00,1.33E-05,9,0.111111111,1.908485019,100,100,-2.048555621
0.0017738,-5.502190699,0.00082791,-6.164033743,0.015324,0.00051984,-6.57E+00,4.23E-06,20,0.05,2.602059991,100,100,-1.851428191
